CaseMasterID,PersonID,profile
1371,4114,oneoff
1372,310,repeat
1373,5507,repeat
1374,1056,repeat
1375,4770,oneoff
1376,6666,oneoff
1377,5149,oneoff
1378,6228,repeat
1379,2770,oneoff
1380,7274,oneoff
1381,9752,oneoff
1382,8590,oneoff
1383,3591,oneoff
1384,6607,oneoff
1385,4312,oneoff
1386,8158,oneoff
1387,8973,oneoff
1388,547,oneoff
1389,2250,repeat
1390,1662,oneoff
1391,11180,oneoff
1392,8161,oneoff
1393,8778,oneoff
1394,8260,oneoff
1395,11973,oneoff
1396,8811,oneoff
1397,6641,oneoff
1398,3688,oneoff
1399,6936,oneoff
1400,11675,oneoff
1401,5087,oneoff
1402,1677,repeat
1403,1230,oneoff
1404,2036,oneoff
1405,5424,oneoff
1406,3660,oneoff
1407,6116,oneoff
1408,7584,repeat
1409,6469,oneoff
1410,11788,oneoff
1411,4867,oneoff
1412,2775,oneoff
1413,377,ring
1413,9350,ring
1414,10648,oneoff
1415,11389,oneoff
1416,986,oneoff
1417,5059,oneoff
1418,4195,repeat
1419,3513,oneoff
1420,704,oneoff
1421,9519,repeat
1422,4344,oneoff
1423,5866,repeat
1424,10512,repeat
1425,3790,oneoff
1426,8734,oneoff
1427,5304,oneoff
1428,10156,oneoff
1429,6857,oneoff
1430,4526,oneoff
1431,638,ring
1431,4951,ring
1432,10226,oneoff
1433,1801,oneoff
1434,9399,oneoff
1435,10710,oneoff
1436,8506,ring
1436,11440,ring
1437,2538,oneoff
1438,8248,oneoff
1439,971,oneoff
1440,9124,oneoff
1441,2127,oneoff
1442,2779,oneoff
1443,7953,repeat
1444,4630,oneoff
1445,11923,oneoff
1446,10621,repeat
1447,8676,oneoff
1448,7477,oneoff
1449,11407,oneoff
1450,2113,oneoff
1451,786,oneoff
1452,5619,oneoff
1453,6797,oneoff
1454,5203,oneoff
1455,3401,repeat
1456,11797,oneoff
1457,1472,repeat
1458,10605,oneoff
1459,5932,oneoff
1460,9354,oneoff
1461,5041,oneoff
1462,6158,oneoff
1463,3416,oneoff
1464,8228,oneoff
1465,4987,oneoff
1466,1514,oneoff
1467,10338,oneoff
1468,6453,oneoff
1469,3533,oneoff
1470,55,oneoff
1471,7819,oneoff
1472,11205,oneoff
1473,3544,oneoff
1474,850,oneoff
1475,10684,repeat
1476,3592,repeat
1477,6094,oneoff
1478,9944,repeat
1479,9750,repeat
1480,8720,oneoff
1481,7386,oneoff
1482,3389,oneoff
1483,3379,oneoff
1484,6875,oneoff
1485,3234,repeat
1486,7383,oneoff
1487,7957,oneoff
1488,3763,oneoff
1489,3126,oneoff
1490,10816,oneoff
1491,11423,oneoff
1492,5329,oneoff
1493,9728,oneoff
1494,2595,oneoff
1495,4654,oneoff
1496,5752,oneoff
1497,8552,oneoff
1498,6764,oneoff
1499,5122,oneoff
1500,840,oneoff
1501,963,oneoff
1502,6294,oneoff
1503,4529,oneoff
1504,9176,oneoff
1505,2249,oneoff
1506,4343,oneoff
1507,3784,oneoff
1508,3534,oneoff
1509,9319,oneoff
1510,1335,oneoff
1511,4275,oneoff
1512,8911,oneoff
1513,10357,oneoff
1514,7007,oneoff
1515,6177,oneoff
1516,3682,oneoff
1517,4955,oneoff
1518,11608,oneoff
1519,3871,repeat
1520,4673,oneoff
1521,11391,oneoff
1522,1590,oneoff
1523,822,oneoff
1524,10621,repeat
1525,1305,oneoff
1526,6009,repeat
1527,7244,oneoff
1528,11598,oneoff
1529,10722,oneoff
1530,1415,oneoff
1531,10684,repeat
1532,2740,oneoff
1533,2154,oneoff
1534,11587,oneoff
1535,4324,oneoff
1536,4944,oneoff
1537,2831,oneoff
1538,3263,oneoff
1539,2631,oneoff
1540,2657,oneoff
1541,10915,oneoff
1542,8626,oneoff
1543,1330,oneoff
1544,7537,oneoff
1545,6008,repeat
1546,6016,oneoff
1547,1327,oneoff
1548,2598,oneoff
1549,2099,oneoff
1550,11083,oneoff
1551,8835,oneoff
1552,10518,oneoff
1553,11874,oneoff
1554,75,oneoff
1555,8215,repeat
1556,11112,oneoff
1557,10619,oneoff
1558,10531,oneoff
1559,5604,oneoff
1560,8425,oneoff
1561,11204,oneoff
1562,7349,oneoff
1563,5931,oneoff
1564,9851,repeat
1565,9287,repeat
1566,7304,oneoff
1567,1659,oneoff
1568,8231,oneoff
1569,349,oneoff
1570,2122,oneoff
1571,11591,oneoff
1572,1513,repeat
1573,660,oneoff
1574,4364,oneoff
1575,6100,repeat
1576,9009,oneoff
1577,6280,oneoff
1578,8849,oneoff
1579,10140,oneoff
1580,8414,repeat
1581,3040,oneoff
1582,3099,oneoff
1583,11517,oneoff
1584,11359,oneoff
1585,3717,oneoff
1586,10875,oneoff
1587,3139,oneoff
1588,6100,repeat
1589,8785,repeat
1590,6081,oneoff
1591,1414,oneoff
1592,2933,oneoff
1593,4899,oneoff
1594,10761,oneoff
1595,4221,oneoff
1596,11859,repeat
1597,8536,oneoff
1598,3941,oneoff
1599,10951,oneoff
1600,10499,oneoff
1601,8480,repeat
1602,11653,oneoff
1603,11279,oneoff
1604,9550,oneoff
1605,8575,oneoff
1606,11301,oneoff
1607,5412,repeat
1608,1360,oneoff
1609,4248,oneoff
1610,6919,oneoff
1611,2773,oneoff
1612,4967,oneoff
1613,6359,oneoff
1614,4754,repeat
1615,7652,oneoff
1616,10901,oneoff
1617,10219,oneoff
1618,7894,oneoff
1619,9152,oneoff
1620,1804,oneoff
1621,7263,oneoff
1622,7851,oneoff
1623,6266,oneoff
1624,4465,repeat
1625,6983,repeat
1626,491,oneoff
1627,155,oneoff
1628,7793,oneoff
1629,1558,oneoff
1630,2169,oneoff
1631,4112,repeat
1632,2397,oneoff
1633,5258,oneoff
1634,5895,oneoff
1635,1266,oneoff
1636,61,oneoff
1637,9344,oneoff
1638,3652,ring
1638,11063,ring
1638,8905,ring
1639,1676,oneoff
1640,6331,oneoff
1641,7686,repeat
1642,10729,oneoff
1643,11183,oneoff
1644,4303,oneoff
1645,8559,oneoff
1646,7953,repeat
1647,9885,oneoff
1648,3636,oneoff
1649,4297,oneoff
1650,7170,oneoff
1651,6819,oneoff
1652,2376,oneoff
1653,10068,oneoff
1654,4184,oneoff
1655,7118,oneoff
1656,3075,oneoff
1657,10601,oneoff
1658,4195,repeat
1659,337,oneoff
1660,3728,oneoff
1661,8171,oneoff
1662,11461,oneoff
1663,1368,oneoff
1664,8604,oneoff
1665,346,oneoff
1666,11666,oneoff
1667,10823,oneoff
1668,1792,oneoff
1669,5737,oneoff
1670,2476,oneoff
1671,7281,oneoff
1672,11808,oneoff
1673,10544,repeat
1674,5444,oneoff
1675,6761,oneoff
1676,11469,oneoff
1677,4085,oneoff
1678,11755,oneoff
1679,8234,oneoff
1680,8431,oneoff
1681,11633,oneoff
1682,4918,oneoff
1683,8794,oneoff
1684,6052,oneoff
1685,7286,oneoff
1686,11832,oneoff
1687,399,oneoff
1688,4534,oneoff
1689,9028,oneoff
1690,7864,oneoff
1691,10417,repeat
1692,4333,oneoff
1693,10947,oneoff
1694,1555,oneoff
1695,9230,oneoff
1696,2666,repeat
1697,1533,oneoff
1698,6890,oneoff
1699,3373,oneoff
1700,5205,oneoff
1701,2474,oneoff
1702,2095,repeat
1703,9340,oneoff
1704,3114,oneoff
1705,4602,oneoff
1706,1498,oneoff
1707,11883,oneoff
1708,3882,repeat
1709,626,oneoff
1710,5520,oneoff
1711,7871,oneoff
1712,598,repeat
1713,9597,oneoff
1714,3301,oneoff
1715,7301,oneoff
1716,2728,oneoff
1717,8169,oneoff
1718,132,oneoff
1719,3054,oneoff
1720,4380,oneoff
1721,9986,repeat
1722,7288,oneoff
1723,8423,oneoff
1724,7872,oneoff
1725,6320,repeat
1726,6792,oneoff
1727,10948,oneoff
1728,939,oneoff
1729,8714,repeat
1730,6983,repeat
1731,8066,repeat
1732,7739,oneoff
1733,11899,oneoff
1734,9545,oneoff
1735,5159,repeat
1736,2714,repeat
1737,8701,oneoff
1738,9140,oneoff
1739,3319,oneoff
1740,556,oneoff
1741,4449,oneoff
1742,10238,oneoff
1743,3901,oneoff
1744,11603,oneoff
1745,9217,oneoff
1746,2079,oneoff
1747,8635,oneoff
1748,276,oneoff
1749,3596,oneoff
1750,2196,repeat
1751,1813,oneoff
1752,9679,oneoff
1753,598,repeat
1754,4464,oneoff
1755,7230,oneoff
1756,10516,oneoff
1757,8381,oneoff
1758,2037,repeat
1759,3511,oneoff
1760,4539,oneoff
1761,3849,oneoff
1762,2098,oneoff
1763,1188,oneoff
1764,10958,oneoff
1765,2080,oneoff
1766,6618,oneoff
1767,147,oneoff
1768,4492,oneoff
1769,8014,oneoff
1770,5507,repeat
1771,8825,oneoff
1772,9106,oneoff
1773,10688,oneoff
1774,2691,oneoff
1775,4599,oneoff
1776,8480,repeat
1777,8246,oneoff
1778,7685,oneoff
1779,9371,oneoff
1780,10989,oneoff
1781,10597,oneoff
1782,598,repeat
1783,4917,oneoff
1784,824,oneoff
1785,9890,oneoff
1786,11859,repeat
1787,8785,repeat
1788,7659,oneoff
1789,8393,oneoff
1790,1912,oneoff
1791,8060,oneoff
1792,5823,oneoff
1793,9380,repeat
1794,8009,oneoff
1795,5558,oneoff
1796,9289,oneoff
1797,3651,oneoff
1798,2714,repeat
1799,1996,repeat
1800,1417,oneoff
1801,7439,oneoff
1802,7083,repeat
1803,9851,repeat
1804,842,oneoff
1805,2319,oneoff
1806,956,oneoff
1807,9963,repeat
1808,6553,oneoff
1809,3936,oneoff
1810,1465,repeat
1811,1838,oneoff
1812,8438,oneoff
1813,10621,repeat
1814,7379,oneoff
1815,744,oneoff
1816,2799,oneoff
1817,5115,repeat
1818,1958,oneoff
1819,10027,oneoff
1820,10351,oneoff
1821,7833,oneoff
1822,2522,oneoff
1823,9253,oneoff
1824,6488,repeat
1825,4286,ring
1825,11063,ring
1826,11267,oneoff
1827,4286,ring
1827,3652,ring
1828,8385,oneoff
1829,8089,oneoff
1830,4990,oneoff
1831,7452,oneoff
1832,911,oneoff
1833,4785,oneoff
1834,1978,oneoff
1835,1408,oneoff
1836,1316,oneoff
1837,2618,repeat
1838,656,ring
1838,11440,ring
1839,1678,oneoff
1840,7663,oneoff
1841,9397,oneoff
1842,3574,repeat
1843,11681,oneoff
1844,5134,oneoff
1845,11177,oneoff
1846,9775,oneoff
1847,9991,oneoff
1848,9842,oneoff
1849,974,oneoff
1850,9392,oneoff
1851,7456,oneoff
1852,994,oneoff
1853,4231,oneoff
1854,5496,oneoff
1855,4064,oneoff
1856,5420,oneoff
1857,3401,repeat
1858,9318,oneoff
1859,7340,ring
1859,656,ring
1860,8905,ring
1860,4286,ring
1860,8704,ring
1861,8421,oneoff
1862,10143,oneoff
1863,3091,oneoff
1864,519,repeat
1865,9287,repeat
1866,11063,ring
1866,8905,ring
1866,8704,ring
1867,9198,oneoff
1868,4129,oneoff
1869,5188,oneoff
1870,10663,repeat
1871,4951,ring
1871,9346,ring
1871,638,ring
1871,7762,ring
1872,5357,oneoff
1873,3285,repeat
1874,5183,repeat
1875,9741,oneoff
1876,324,oneoff
1877,2451,oneoff
1878,2213,oneoff
1879,3231,repeat
1880,11488,oneoff
1881,1628,oneoff
1882,6329,oneoff
1883,1877,repeat
1884,4021,oneoff
1885,1339,oneoff
1886,9702,oneoff
1887,4413,oneoff
1888,7480,oneoff
1889,2437,oneoff
1890,3317,oneoff
1891,2188,oneoff
1892,1744,oneoff
1893,7080,oneoff
1894,370,oneoff
1895,2662,oneoff
1896,10148,oneoff
1897,4388,oneoff
1898,3827,oneoff
1899,5647,repeat
1900,2525,oneoff
1901,4906,oneoff
1902,10716,oneoff
1903,11634,ring
1903,7471,ring
1903,2782,ring
1904,567,oneoff
1905,9229,oneoff
1906,2873,oneoff
1907,5272,oneoff
1908,11050,oneoff
1909,2781,oneoff
1910,5866,repeat
1911,11076,oneoff
1912,10287,repeat
1913,3830,oneoff
1914,11200,oneoff
1915,4090,oneoff
1916,3574,repeat
1917,2458,oneoff
1918,8987,oneoff
1919,9977,oneoff
1920,300,oneoff
1921,5468,oneoff
1922,10122,oneoff
1923,1158,oneoff
1924,2112,oneoff
1925,8905,ring
1925,3652,ring
1925,11063,ring
1925,4286,ring
1926,10587,oneoff
1927,4650,oneoff
1928,1027,oneoff
1929,5574,oneoff
1930,5478,oneoff
1931,6957,repeat
1932,310,repeat
1933,4047,repeat
1934,9664,oneoff
1935,1466,oneoff
1936,582,oneoff
1937,2436,oneoff
1938,9662,oneoff
1939,5204,oneoff
1940,282,oneoff
1941,7220,oneoff
1942,11127,oneoff
1943,1291,oneoff
1944,7664,oneoff
1945,1242,repeat
1946,1061,oneoff
1947,9322,oneoff
1948,8263,oneoff
1949,9290,oneoff
1950,2815,oneoff
1951,8405,oneoff
1952,3212,repeat
1953,4676,oneoff
1954,6503,oneoff
1955,2407,oneoff
1956,7608,oneoff
1957,4911,oneoff
1958,702,oneoff
1959,8675,oneoff
1960,4923,oneoff
1961,9164,oneoff
1962,5471,oneoff
1963,10563,repeat
1964,5162,oneoff
1965,4201,repeat
1966,2483,oneoff
1967,11830,oneoff
1968,1222,repeat
1969,8412,oneoff
1970,4909,repeat
1971,9311,oneoff
1972,7995,oneoff
1973,9880,oneoff
1974,3437,oneoff
1975,8913,oneoff
1976,11232,oneoff
1977,6692,oneoff
1978,39,oneoff
1979,9847,repeat
1980,3882,repeat
1981,3423,oneoff
1982,9291,oneoff
1983,6342,repeat
1984,2910,oneoff
1985,1120,oneoff
1986,11554,oneoff
1987,1865,oneoff
1988,3229,oneoff
1989,3166,oneoff
1990,5791,oneoff
1991,3867,oneoff
1992,2964,oneoff
1993,1008,oneoff
1994,4212,oneoff
1995,6597,oneoff
1996,4277,oneoff
1997,8623,repeat
1998,1721,oneoff
1999,5759,oneoff
2000,7595,oneoff
2001,953,oneoff
2002,3686,oneoff
2003,2026,oneoff
2004,9838,repeat
2005,10291,oneoff
2006,707,repeat
2007,3128,oneoff
2008,9195,oneoff
2009,809,oneoff
2010,5412,repeat
2011,10243,oneoff
2012,11998,oneoff
2013,6787,oneoff
2014,11712,oneoff
2015,3698,oneoff
2016,1644,oneoff
2017,5301,oneoff
2018,6725,oneoff
2019,10857,oneoff
2020,5911,oneoff
2021,3764,oneoff
2022,3461,oneoff
2023,8917,oneoff
2024,8989,oneoff
2025,1071,oneoff
2026,1513,repeat
2027,11849,repeat
2028,3721,oneoff
2029,6492,oneoff
2030,979,oneoff
2031,6201,oneoff
2032,9094,oneoff
2033,5788,oneoff
2034,4777,repeat
2035,4578,oneoff
2036,3017,oneoff
2037,7904,oneoff
2038,537,oneoff
2039,3302,oneoff
2040,1919,oneoff
2041,1805,oneoff
2042,8918,oneoff
2043,10756,oneoff
2044,11768,oneoff
2045,11938,oneoff
2046,11984,oneoff
2047,6796,oneoff
2048,118,oneoff
2049,11982,oneoff
2050,11892,oneoff
2051,594,oneoff
2052,8788,oneoff
2053,3878,oneoff
2054,4265,oneoff
2055,8664,oneoff
2056,10458,oneoff
2057,8553,oneoff
2058,9998,oneoff
2059,6298,oneoff
2060,2250,repeat
2061,5549,oneoff
2062,9130,oneoff
2063,2090,oneoff
2064,3240,repeat
2065,10588,oneoff
2066,3579,oneoff
2067,11395,repeat
2068,796,oneoff
2069,217,oneoff
2070,3851,oneoff
2071,10007,oneoff
2072,11369,oneoff
2073,3190,oneoff
2074,11774,oneoff
2075,8990,oneoff
2076,2783,oneoff
2077,11062,oneoff
2078,9341,oneoff
2079,6189,oneoff
2080,8222,oneoff
2081,6342,repeat
2082,2,oneoff
2083,11582,repeat
2084,6518,oneoff
2085,1994,oneoff
2086,6885,oneoff
2087,9037,repeat
2088,8015,oneoff
2089,936,oneoff
2090,5715,repeat
2091,3251,oneoff
2092,7175,oneoff
2093,91,oneoff
2094,1749,oneoff
2095,3112,oneoff
2096,107,oneoff
2097,10314,oneoff
2098,5412,repeat
2099,8821,oneoff
2100,11619,oneoff
2101,11133,oneoff
2102,2846,repeat
2103,4780,repeat
2104,8708,oneoff
2105,10659,repeat
2106,6224,oneoff
2107,647,oneoff
2108,1970,oneoff
2109,7910,repeat
2110,2104,oneoff
2111,7073,oneoff
2112,3218,oneoff
2113,9865,oneoff
2114,563,oneoff
2115,3871,repeat
2116,9117,oneoff
2117,5511,oneoff
2118,4002,oneoff
2119,10283,repeat
2120,10145,oneoff
2121,3470,oneoff
2122,7987,repeat
2123,9520,oneoff
2124,8641,oneoff
2125,2485,oneoff
2126,468,oneoff
2127,211,oneoff
2128,918,oneoff
2129,22,oneoff
2130,8803,oneoff
2131,913,oneoff
2132,525,oneoff
2133,7459,oneoff
2134,5019,oneoff
2135,8049,oneoff
2136,4205,oneoff
2137,7344,oneoff
2138,1596,oneoff
2139,3149,repeat
2140,1292,oneoff
2141,6653,repeat
2142,3726,oneoff
2143,9151,oneoff
2144,3508,oneoff
2145,11212,oneoff
2146,1972,oneoff
2147,2410,oneoff
2148,4901,oneoff
2149,313,oneoff
2150,8168,oneoff
2151,3753,oneoff
2152,7218,oneoff
2153,677,oneoff
2154,4751,oneoff
2155,8702,oneoff
2156,2989,oneoff
2157,11972,oneoff
2158,7501,ring
2158,9346,ring
2159,9156,oneoff
2160,6383,oneoff
2161,6220,oneoff
2162,8066,repeat
2163,360,oneoff
2164,7686,repeat
2165,9307,oneoff
2166,7166,oneoff
2167,160,oneoff
2168,11691,oneoff
2169,2119,oneoff
2170,8797,oneoff
2171,9808,oneoff
2172,3535,oneoff
2173,6827,oneoff
2174,1952,repeat
2175,975,oneoff
2176,11709,oneoff
2177,1752,oneoff
2178,4813,oneoff
2179,6715,oneoff
2180,2095,repeat
2181,9690,oneoff
2182,5764,oneoff
2183,9867,oneoff
2184,1422,oneoff
2185,9641,repeat
2186,9519,repeat
2187,330,repeat
2188,9686,oneoff
2189,5183,repeat
2190,4842,oneoff
2191,9380,repeat
2192,3803,oneoff
2193,540,oneoff
2194,3029,oneoff
2195,8087,oneoff
2196,2212,repeat
2197,3679,oneoff
2198,7050,oneoff
2199,9345,oneoff
2200,3149,repeat
2201,536,oneoff
2202,6628,oneoff
2203,10223,oneoff
2204,383,oneoff
2205,4756,oneoff
2206,7584,repeat
2207,2419,oneoff
2208,1559,oneoff
2209,11079,oneoff
2210,10663,repeat
2211,14,oneoff
2212,4706,oneoff
2213,2332,oneoff
2214,10309,oneoff
2215,8516,oneoff
2216,3905,oneoff
2217,2250,repeat
2218,3294,oneoff
2219,8411,oneoff
2220,2162,oneoff
2221,10945,oneoff
2222,4459,oneoff
2223,5675,oneoff
2224,11676,oneoff
2225,7223,oneoff
2226,11184,oneoff
2227,6581,oneoff
2228,3548,oneoff
2229,3154,oneoff
2230,642,oneoff
2231,273,oneoff
2232,5858,oneoff
2233,6036,oneoff
2234,10788,oneoff
2235,9697,oneoff
2236,6424,oneoff
2237,11157,oneoff
2238,7277,oneoff
2239,6808,oneoff
2240,586,oneoff
2241,2980,repeat
2242,7190,oneoff
2243,6242,oneoff
2244,9724,oneoff
2245,3269,oneoff
2246,11437,repeat
2247,3255,oneoff
2248,6194,oneoff
2249,11964,oneoff
2250,6259,oneoff
2251,3656,oneoff
2252,736,repeat
2253,7161,repeat
2254,10010,oneoff
2255,2255,oneoff
2256,1418,oneoff
2257,1784,oneoff
2258,10203,oneoff
2259,631,oneoff
2260,1300,oneoff
2261,11129,oneoff
2262,1984,oneoff
2263,4044,oneoff
2264,988,oneoff
2265,9733,oneoff
2266,9454,oneoff
2267,7337,repeat
2268,286,oneoff
2269,6410,oneoff
2270,3344,repeat
2271,1079,oneoff
2272,4395,oneoff
2273,1334,repeat
2274,5300,oneoff
2275,7138,oneoff
2276,1056,repeat
2277,4195,repeat
2278,4754,repeat
2279,5826,repeat
2280,9418,oneoff
2281,1255,oneoff
2282,9446,oneoff
2283,4692,oneoff
2284,77,repeat
2285,8666,oneoff
2286,2803,oneoff
2287,876,repeat
2288,5715,repeat
2289,2343,oneoff
2290,9873,repeat
2291,1265,oneoff
2292,10190,repeat
2293,10414,oneoff
2294,11056,oneoff
2295,7646,oneoff
2296,9623,oneoff
2297,11012,oneoff
2298,7519,oneoff
2299,6790,oneoff
2300,1380,repeat
2301,6722,oneoff
2302,3327,oneoff
2303,9323,oneoff
2304,7771,oneoff
2305,6442,oneoff
2306,6679,oneoff
2307,5892,oneoff
2308,2015,oneoff
2309,910,oneoff
2310,4283,repeat
2311,4575,oneoff
2312,7339,oneoff
2313,9785,oneoff
2314,9932,repeat
2315,8515,oneoff
2316,9561,repeat
2317,9424,oneoff
2318,6966,oneoff
2319,7694,oneoff
2320,10887,oneoff
2321,9947,oneoff
2322,1223,oneoff
2323,5647,repeat
2324,5362,oneoff
2325,6232,oneoff
2326,3871,repeat
2327,5159,repeat
2328,6405,oneoff
2329,9205,repeat
2330,7883,oneoff
2331,10879,oneoff
2332,11090,oneoff
2333,1006,oneoff
2334,4544,oneoff
2335,5024,oneoff
2336,10829,oneoff
2337,654,repeat
2338,6100,repeat
2339,11563,oneoff
2340,9744,oneoff
2341,8316,oneoff
2342,4318,repeat
2343,3370,oneoff
2344,10680,oneoff
2345,5226,oneoff
2346,4283,repeat
2347,720,oneoff
2348,8324,oneoff
2349,11573,oneoff
2350,5838,oneoff
2351,8030,oneoff
2352,5330,oneoff
2353,10386,oneoff
2354,3919,oneoff
2355,3308,oneoff
2356,498,oneoff
2357,2300,repeat
2358,11288,oneoff
2359,9767,oneoff
2360,3250,oneoff
2361,330,repeat
2362,1706,oneoff
2363,4210,oneoff
2364,3640,oneoff
2365,7941,oneoff
2366,1020,oneoff
2367,9254,oneoff
2368,6008,repeat
2369,1416,oneoff
2370,9523,repeat
2371,9561,repeat
2372,11822,oneoff
2373,3801,oneoff
2374,1395,oneoff
2375,8380,oneoff
2376,1677,repeat
2377,9225,oneoff
2378,464,oneoff
2379,2835,oneoff
2380,9832,repeat
2381,3815,oneoff
2382,5647,repeat
2383,7397,oneoff
2384,5356,repeat
2385,10556,oneoff
2386,10921,oneoff
2387,9321,oneoff
2388,2942,oneoff
2389,11698,oneoff
2390,1471,oneoff
2391,9137,oneoff
2392,10269,oneoff
2393,7171,oneoff
2394,7279,oneoff
2395,9369,oneoff
2396,3060,oneoff
2397,3652,ring
2397,11063,ring
2397,8905,ring
2398,9437,oneoff
2399,6488,repeat
2400,6375,oneoff
2401,6622,oneoff
2402,4318,repeat
2403,2930,oneoff
2404,1201,oneoff
2405,9648,repeat
2406,9088,repeat
2407,4870,oneoff
2408,12,oneoff
2409,5376,oneoff
2410,4503,oneoff
2411,8427,oneoff
2412,9351,oneoff
2413,10356,oneoff
2414,1677,repeat
2415,10047,oneoff
2416,9414,oneoff
2417,8404,oneoff
2418,415,oneoff
2419,10034,oneoff
2420,11395,repeat
2421,4535,oneoff
2422,5367,oneoff
2423,6694,oneoff
2424,7094,oneoff
2425,707,repeat
2426,9116,oneoff
2427,7674,repeat
2428,10842,oneoff
2429,142,oneoff
2430,4996,oneoff
2431,6154,oneoff
2432,983,oneoff
2433,7314,oneoff
2434,8765,oneoff
2435,10284,oneoff
2436,7049,oneoff
2437,10765,oneoff
2438,10211,oneoff
2439,11704,oneoff
2440,6940,oneoff
2441,2186,oneoff
2442,4549,oneoff
2443,10957,oneoff
2444,7289,repeat
2445,1312,oneoff
2446,7213,oneoff
2447,3742,oneoff
2448,11434,oneoff
2449,2413,oneoff
2450,8296,oneoff
2451,8838,oneoff
2452,9395,repeat
2453,6592,oneoff
2454,5166,oneoff
2455,8420,oneoff
2456,5325,oneoff
2457,9902,oneoff
2458,1840,oneoff
2459,7846,repeat
2460,11849,repeat
2461,9829,oneoff
2462,5416,oneoff
2463,5624,oneoff
2464,6432,oneoff
2465,7450,oneoff
2466,1326,oneoff
2467,7024,oneoff
2468,11328,oneoff
2469,3170,oneoff
2470,4723,oneoff
2471,10981,oneoff
2472,5887,oneoff
2473,1464,repeat
2474,10144,oneoff
2475,4927,oneoff
2476,1093,oneoff
2477,3303,oneoff
2478,1343,oneoff
2479,11689,oneoff
2480,6961,oneoff
2481,7152,repeat
2482,6826,oneoff
2483,3772,oneoff
2484,10846,repeat
2485,7392,oneoff
2486,3352,oneoff
2487,7159,oneoff
2488,10484,oneoff
2489,5127,oneoff
2490,3111,oneoff
2491,432,repeat
2492,492,oneoff
2493,3256,oneoff
2494,1275,oneoff
2495,598,repeat
2496,643,oneoff
2497,9062,oneoff
2498,2919,oneoff
2499,1007,oneoff
2500,7798,oneoff
2501,7494,oneoff
2502,9050,oneoff
2503,9376,oneoff
2504,1122,oneoff
2505,6804,oneoff
2506,8834,oneoff
2507,11500,oneoff
2508,10425,oneoff
2509,11985,oneoff
2510,1370,oneoff
2511,4461,oneoff
2512,6933,oneoff
2513,6754,oneoff
2514,2666,repeat
2515,2403,oneoff
2516,9898,oneoff
2517,1267,oneoff
2518,1147,oneoff
2519,9605,oneoff
2520,6917,oneoff
2521,5222,oneoff
2522,5506,repeat
2523,8025,oneoff
2524,73,oneoff
2525,5601,oneoff
2526,5311,oneoff
2527,11038,oneoff
2528,6342,repeat
2529,724,oneoff
2530,8633,repeat
2531,297,repeat
2532,1846,oneoff
2533,10780,oneoff
2534,3802,oneoff
2535,11980,oneoff
2536,2531,oneoff
2537,9938,oneoff
2538,4356,oneoff
2539,7567,oneoff
2540,1776,oneoff
2541,11049,oneoff
2542,10166,oneoff
2543,10326,oneoff
2544,7597,oneoff
2545,10783,oneoff
2546,11778,oneoff
2547,9914,oneoff
2548,2883,oneoff
2549,9649,oneoff
2550,3965,oneoff
2551,4311,oneoff
2552,10163,oneoff
2553,10978,oneoff
2554,10742,oneoff
2555,10187,oneoff
2556,2726,oneoff
2557,2549,oneoff
2558,6967,oneoff
2559,645,oneoff
2560,5159,repeat
2561,3240,repeat
2562,3156,oneoff
2563,10023,oneoff
2564,7285,oneoff
2565,519,repeat
2566,11513,oneoff
2567,240,oneoff
2568,7619,oneoff
2569,4547,oneoff
2570,4937,repeat
2571,6923,oneoff
2572,10089,oneoff
2573,6397,ring
2573,8506,ring
2573,656,ring
2573,1733,ring
2574,8756,oneoff
2575,11589,oneoff
2576,290,oneoff
2577,150,oneoff
2578,4130,oneoff
2579,8714,repeat
2580,6701,oneoff
2581,7283,oneoff
2582,5009,oneoff
2583,5404,oneoff
2584,1032,oneoff
2585,2849,oneoff
2586,3814,oneoff
2587,6550,repeat
2588,4683,oneoff
2589,2666,repeat
2590,5917,oneoff
2591,10025,oneoff
2592,2463,oneoff
2593,348,oneoff
2594,9833,oneoff
2595,4201,repeat
2596,2552,oneoff
2597,6103,oneoff
2598,10799,oneoff
2599,11842,oneoff
2600,1728,oneoff
2601,11446,oneoff
2602,4510,oneoff
2603,8652,oneoff
2604,1474,oneoff
2605,8799,oneoff
2606,4541,oneoff
2607,5564,oneoff
2608,8634,oneoff
2609,10576,oneoff
2610,571,oneoff
2611,8993,oneoff
2612,10287,repeat
2613,5680,oneoff
2614,1868,oneoff
2615,11915,oneoff
2616,8520,oneoff
2617,3211,oneoff
2618,10530,oneoff
2619,8457,oneoff
2620,8024,oneoff
2621,6874,oneoff
2622,11170,oneoff
2623,10640,oneoff
2624,3049,oneoff
2625,7542,oneoff
2626,6046,oneoff
2627,6240,oneoff
2628,5789,oneoff
2629,11951,oneoff
2630,4360,oneoff
2631,1996,repeat
2632,8479,oneoff
2633,6040,oneoff
2634,9547,oneoff
2635,2269,repeat
2636,5032,oneoff
2637,8627,oneoff
2638,2587,oneoff
2639,2006,oneoff
2640,7206,oneoff
2641,8623,repeat
2642,1069,oneoff
2643,5907,oneoff
2644,2586,oneoff
2645,3035,oneoff
2646,7300,oneoff
2647,9941,oneoff
2648,11949,oneoff
2649,2666,repeat
2650,7508,oneoff
2651,199,repeat
2652,10177,oneoff
