AccusedMasterID,CaseMasterID,TruePersonID,TrueRingID
5757,5594,7863,
5758,5595,11398,
5759,5596,7630,
5760,5597,5035,
5761,5598,5690,
5762,5599,2203,
5763,5600,6473,
5764,5601,11152,
5765,5602,11664,
5766,5603,794,
5767,5604,2903,
5768,5605,10006,
5769,5606,9267,
5770,5607,10133,
5771,5608,3524,
5772,5609,5187,
5773,5610,10824,
5774,5611,5649,
5775,5612,10106,
5776,5613,1320,
5777,5614,6237,
5778,5615,9518,
5779,5616,8036,
5780,5617,4884,
5781,5618,10305,
5782,5619,3882,
5783,5620,3176,
5784,5621,2495,
5785,5622,11468,
5786,5623,7356,
5787,5624,11372,
5788,5625,5323,
5789,5626,862,
5790,5627,5975,
5791,5628,8919,
5792,5629,456,
5793,5630,4006,
5794,5631,11934,
5795,5632,1260,
5796,5633,6739,
5797,5634,5575,
5798,5635,7059,
5799,5636,9438,
5800,5637,11096,
5801,5638,3030,
5802,5639,7224,
5803,5640,1872,
5804,5641,3868,
5805,5642,189,
5806,5643,10088,
5807,5644,6517,
5808,5645,2944,
5809,5646,9193,
5810,5647,8336,
5811,5648,8661,
5812,5649,2993,
5813,5650,866,
5814,5651,2856,
5815,5652,7946,
5816,5653,10593,
5817,5654,5639,
5818,5655,5194,
5819,5656,5842,
5820,5657,5233,
5821,5658,11901,
5822,5659,1925,
5823,5660,11225,
5824,5661,1667,
5825,5662,5628,
5826,5663,4509,
5827,5664,1472,
5828,5665,3280,
5829,5666,9580,
5830,5667,2980,
5831,5668,1611,
5832,5669,11997,
5833,5670,2960,
5834,5671,2881,2.0
5835,5671,7762,2.0
5836,5671,7501,2.0
5837,5672,1735,
5838,5673,9093,
5839,5674,9272,
5840,5675,7438,
5841,5676,1477,
5842,5677,6411,
5843,5678,7637,
5844,5679,53,
5845,5680,11690,
5846,5681,5702,
5847,5682,310,
5848,5683,1705,
5849,5684,5482,
5850,5685,7800,
5851,5686,9801,
5852,5687,7289,
5853,5688,8606,
5854,5689,9112,
5855,5690,1465,
5856,5691,6904,
5857,5692,10925,
5858,5693,7010,
5859,5694,7829,
5860,5695,10406,
5861,5696,72,
5862,5697,11537,
5863,5698,7713,
5864,5699,8118,
5865,5700,2101,
5866,5701,4286,4.0
5867,5701,8704,4.0
5868,5702,1056,
5869,5703,10061,
5870,5704,8509,
5871,5705,3771,
5872,5706,8816,
5873,5707,4587,
5874,5708,1573,
5875,5709,9665,
5876,5710,11408,
5877,5711,5421,
5878,5712,844,
5879,5713,6057,
5880,5714,356,
5881,5715,9136,
5882,5716,3999,
5883,5717,314,
5884,5718,3497,
5885,5719,5370,
5886,5720,8717,
5887,5721,2388,
5888,5722,4975,
5889,5723,10940,
5890,5724,2856,
5891,5725,2874,
5892,5726,7937,
5893,5727,3645,
5894,5728,5220,
5895,5729,7455,
5896,5730,3559,
5897,5731,6683,
5898,5732,8440,
5899,5733,5988,
5900,5734,8032,
5901,5735,3056,
5902,5736,7762,2.0
5903,5736,638,2.0
5904,5736,2881,2.0
5905,5736,9346,2.0
5906,5737,280,
5907,5738,9509,
5908,5739,2827,
5909,5740,297,
5910,5741,344,
5911,5742,2019,
5912,5743,7836,
5913,5744,9431,
5914,5745,9738,
5915,5746,4060,
5916,5747,8932,
5917,5748,9776,
5918,5749,2043,
5919,5750,3202,
5920,5751,4635,
5921,5752,5576,
5922,5753,6273,
5923,5754,5986,
5924,5755,4304,
5925,5756,9859,
5926,5757,335,
5927,5758,1841,
5928,5759,321,
5929,5760,8203,
5930,5761,169,
5931,5762,9158,
5932,5763,2809,
5933,5764,10436,
5934,5765,1554,
5935,5766,9212,
5936,5767,10365,
5937,5768,8826,
5938,5769,11522,
5939,5770,905,
5940,5771,11928,
5941,5772,2870,
5942,5773,9750,
5943,5774,739,
5944,5775,931,
5945,5776,3438,
5946,5777,889,
5947,5778,7369,
5948,5779,8828,
5949,5780,507,
5950,5781,1798,
5951,5782,7237,
5952,5783,1139,
5953,5784,5075,
5954,5785,3490,
5955,5786,7495,
5956,5787,5415,
5957,5788,6243,
5958,5789,6902,
5959,5790,6958,
5960,5791,7867,
5961,5792,11511,
5962,5793,10661,
5963,5794,77,
5964,5795,5719,
5965,5796,8284,
5966,5797,8436,
5967,5798,144,
5968,5799,11266,
5969,5800,7945,
5970,5801,3516,
5971,5802,6774,
5972,5803,2037,
5973,5804,4768,
5974,5805,8204,
5975,5806,2486,
5976,5807,11091,
5977,5808,4617,
5978,5809,1891,
5979,5810,6602,
5980,5811,2757,
5981,5812,8002,
5982,5813,11396,
5983,5814,8382,
5984,5815,1088,
5985,5816,11429,
5986,5817,8785,
5987,5818,9792,
5988,5819,5340,
5989,5820,3881,
5990,5821,7639,
5991,5822,3962,
5992,5823,9523,
5993,5824,1848,
5994,5825,9750,
5995,5826,10993,
5996,5827,1537,
5997,5828,3387,
5998,5829,11871,
5999,5830,3871,
6000,5831,2250,
6001,5832,5167,
6002,5833,9590,
6003,5834,8284,
6004,5835,8021,
6005,5836,1729,
6006,5837,10562,
6007,5838,1371,
6008,5839,6398,
6009,5840,3382,
6010,5841,3186,
6011,5842,8292,
6012,5843,11929,
6013,5844,2723,
6014,5845,8991,2.0
6015,5845,4951,2.0
6016,5846,5015,
6017,5847,8890,
6018,5848,7021,
6019,5849,7760,
6020,5850,2610,
6021,5851,750,
6022,5852,1790,
6023,5853,4015,
6024,5854,9169,
6025,5855,3560,
6026,5856,10397,
6027,5857,10462,
6028,5858,9783,
6029,5859,8046,
6030,5860,4819,
6031,5861,8544,
6032,5862,10822,
6033,5863,10904,
6034,5864,7965,
6035,5865,5966,
6036,5866,7152,
6037,5867,9563,
6038,5868,9072,
6039,5869,4424,
6040,5870,11496,
6041,5871,10634,
6042,5872,2237,
6043,5873,1101,
6044,5874,7776,
6045,5875,8655,
6046,5876,10900,
6047,5877,7488,
6048,5878,1108,
6049,5879,7524,
6050,5880,8796,
6051,5881,7064,
6052,5882,4873,
6053,5883,1196,
6054,5884,2089,
6055,5885,10406,
6056,5886,277,
6057,5887,7896,
6058,5888,3296,
6059,5889,7221,
6060,5890,4163,
6061,5891,1072,
6062,5892,4112,
6063,5893,9033,
6064,5894,9126,
6065,5895,3267,
6066,5896,10483,
6067,5897,10839,
6068,5898,3368,
6069,5899,10796,
6070,5900,8791,
6071,5901,11063,4.0
6072,5901,4286,4.0
6073,5901,3652,4.0
6074,5901,8704,4.0
6075,5902,9313,
6076,5903,8569,
6077,5904,7117,
6078,5905,3440,
6079,5906,7161,
6080,5907,1222,
6081,5908,5192,
6082,5909,3253,
6083,5910,1277,
6084,5911,8525,
6085,5912,11968,
6086,5913,9057,
6087,5914,6373,
6088,5915,11733,
6089,5916,6545,
6090,5917,8679,
6091,5918,6006,
6092,5919,5950,
6093,5920,6550,
6094,5921,10032,
6095,5922,6282,
6096,5923,5005,
6097,5924,5108,
6098,5925,2007,
6099,5926,4407,
6100,5927,9966,
6101,5928,2716,
6102,5929,9732,
6103,5930,6755,
6104,5931,7162,
6105,5932,7846,
6106,5933,9207,
6107,5934,4674,
6108,5935,6665,
6109,5936,9100,
6110,5937,3650,
6111,5938,7566,
6112,5939,11159,
6113,5940,8707,
6114,5941,9497,
6115,5942,11854,
6116,5943,186,
6117,5944,11113,
6118,5945,3439,
6119,5946,6767,
6120,5947,1426,
6121,5948,2861,
6122,5949,10402,
6123,5950,5832,
6124,5951,1299,
6125,5952,11430,
6126,5953,3285,
6127,5954,6805,
6128,5955,10287,
6129,5956,9037,
6130,5957,3121,
6131,5958,7753,
6132,5959,1331,
6133,5960,934,
6134,5961,9325,
6135,5962,9516,
6136,5963,4348,
6137,5964,11865,
6138,5965,5439,
6139,5966,2023,
6140,5967,5647,
6141,5968,11665,
6142,5969,11752,
6143,5970,8445,
6144,5971,1210,
6145,5972,10107,
6146,5973,8467,
6147,5974,7766,
6148,5975,8843,
6149,5976,10746,
6150,5977,2453,
6151,5978,7384,
6152,5979,4336,
6153,5980,8731,
6154,5981,4280,
6155,5982,1751,
6156,5983,8354,
6157,5984,9603,
6158,5985,130,
6159,5986,1295,
6160,5987,11524,
6161,5988,1638,
6162,5989,4875,
6163,5990,9818,
6164,5991,4345,
6165,5992,5200,
6166,5993,5062,
6167,5994,9091,
6168,5995,640,
6169,5996,6962,
6170,5997,9481,
6171,5998,8551,
6172,5999,7536,
6173,6000,10771,
6174,6001,7813,
6175,6002,8629,
6176,6003,2395,
6177,6004,6023,
6178,6005,3292,
6179,6006,7657,
6180,6007,2994,
6181,6008,9325,
6182,6009,10327,
6183,6010,7561,
6184,6011,656,3.0
6185,6011,6397,3.0
6186,6011,1733,3.0
6187,6011,11440,3.0
6188,6012,9080,
6189,6013,1003,
6190,6014,907,
6191,6015,9648,
6192,6016,3006,
6193,6017,2166,
6194,6018,1056,
6195,6019,9655,
6196,6020,7966,
6197,6021,10283,
6198,6022,1353,
6199,6023,480,
6200,6024,2033,
6201,6025,92,
6202,6026,7215,
6203,6027,4866,
6204,6028,4153,
6205,6029,4947,
6206,6030,9748,
6207,6031,7878,
6208,6032,7953,
6209,6033,11538,
6210,6034,11613,
6211,6035,10563,
6212,6036,6991,
6213,6037,11745,
6214,6038,3711,
6215,6039,2236,
6216,6040,10020,
6217,6041,1028,
6218,6042,3873,
6219,6043,6798,
6220,6044,4400,
6221,6045,4776,
6222,6046,10954,
6223,6047,2100,
6224,6048,6150,
6225,6049,7020,
6226,6050,1756,
6227,6051,317,
6228,6052,6346,
6229,6053,8401,
6230,6054,1286,
6231,6055,3011,
6232,6056,5081,
6233,6057,4023,
6234,6058,3347,
6235,6059,595,
6236,6060,8595,
6237,6061,2864,
6238,6062,9421,
6239,6063,8972,
6240,6064,5954,
6241,6065,9519,
6242,6066,9063,
6243,6067,6317,
6244,6068,6037,
6245,6069,7246,
6246,6070,9533,
6247,6071,5054,
6248,6072,4098,
6249,6073,11033,
6250,6074,10942,
6251,6075,909,
6252,6076,6230,
6253,6077,10781,
6254,6078,9979,
6255,6079,5696,
6256,6080,4754,
6257,6081,5689,
6258,6082,7709,
6259,6083,4053,
6260,6084,4811,
6261,6085,7877,
6262,6086,654,
6263,6087,8447,
6264,6088,7340,3.0
6265,6088,6397,3.0
6266,6089,3897,
6267,6090,7054,
6268,6091,7611,
6269,6092,8785,
6270,6093,1759,
6271,6094,8582,
6272,6095,6950,
6273,6096,1624,
6274,6097,1648,
6275,6098,915,
6276,6099,7184,
6277,6100,5220,
6278,6101,7152,
6279,6102,8585,
6280,6103,4755,
6281,6104,8924,
6282,6105,9781,
6283,6106,2487,
6284,6107,6342,
6285,6108,11283,
6286,6109,4970,
6287,6110,9034,
6288,6111,10474,
6289,6112,2095,
6290,6113,7541,
6291,6114,8284,
6292,6115,5663,
6293,6116,5583,
6294,6117,10213,
6295,6118,1258,
6296,6119,11801,
6297,6120,693,
6298,6121,8986,
6299,6122,2075,
6300,6123,7464,
6301,6124,6295,
6302,6125,3847,
6303,6126,8899,
6304,6127,8519,
6305,6128,2084,
6306,6129,9507,
6307,6130,10784,
6308,6131,11175,
6309,6132,672,
6310,6133,4366,
6311,6134,10439,
6312,6135,10789,
6313,6136,519,
6314,6137,8409,
6315,6138,4201,
6316,6139,601,
6317,6140,10997,
6318,6141,1677,
6319,6142,2887,
6320,6143,7088,
6321,6144,8839,
6322,6145,10319,
6323,6146,7338,
6324,6147,7016,
6325,6148,2666,
6326,6149,2980,
6327,6150,7616,
6328,6151,4860,
6329,6152,3668,
6330,6153,272,
6331,6154,7772,
6332,6155,2518,
6333,6156,1294,
6334,6157,11245,
6335,6158,2785,
6336,6159,7269,
6337,6160,4196,
6338,6161,5197,
6339,6162,9988,
6340,6163,9215,
6341,6164,6313,
6342,6165,3148,
6343,6166,1005,
6344,6167,9749,
6345,6168,3691,
6346,6169,9471,
6347,6170,726,
6348,6171,7642,
6349,6172,10905,
6350,6173,598,
6351,6174,7686,
6352,6175,11329,
6353,6176,11268,
6354,6177,3240,
6355,6178,7987,
6356,6179,6437,
6357,6180,1439,
6358,6181,5494,
6359,6182,4218,
6360,6183,275,
6361,6184,11082,
6362,6185,1518,
6363,6186,6300,
6364,6187,9658,
6365,6188,10042,
6366,6189,4759,
6367,6190,7557,
6368,6191,9997,
6369,6192,10922,
6370,6193,1023,
6371,6194,6264,
6372,6195,10845,
6373,6196,7070,
6374,6197,8963,
6375,6198,275,
6376,6199,9360,
6377,6200,5715,
6378,6201,10073,
6379,6202,8970,
6380,6203,1738,
6381,6204,11994,
6382,6205,4633,
6383,6206,2139,
6384,6207,10208,
6385,6208,7444,
6386,6209,5565,
6387,6210,6676,
6388,6211,4341,
6389,6212,3479,
6390,6213,10371,
6391,6214,1094,
6392,6215,9786,
6393,6216,2457,
6394,6217,9804,
6395,6218,9435,
6396,6219,9807,
6397,6220,8344,
6398,6221,2500,
6399,6222,2002,
6400,6223,9549,
6401,6224,7322,
6402,6225,6285,
6403,6226,3998,
6404,6227,825,
6405,6228,7181,
6406,6229,11853,
6407,6230,3523,
6408,6231,4940,
6409,6232,9007,
6410,6233,5826,
6411,6234,5434,
6412,6235,5637,
6413,6236,6758,
6414,6237,8882,
6415,6238,9641,
6416,6239,6550,
6417,6240,2338,
6418,6241,5438,
6419,6242,5534,
6420,6243,4980,
6421,6244,775,
6422,6245,4332,
6423,6246,1222,
6424,6247,11904,
6425,6248,6320,
6426,6249,8348,
6427,6250,4368,
6428,6251,519,
6429,6252,2258,
6430,6253,11041,
6431,6254,7108,
6432,6255,1617,
6433,6256,981,
6434,6257,3938,
6435,6258,9199,
6436,6259,894,
6437,6260,11113,
6438,6261,4438,
6439,6262,2473,
6440,6263,2155,
6441,6264,4298,
6442,6265,1021,
6443,6266,10684,
6444,6267,5368,
6445,6268,9411,
6446,6269,9641,
6447,6270,9037,
6448,6271,4160,
6449,6272,2911,
6450,6273,8302,
6451,6274,3380,
6452,6275,673,
6453,6276,6321,
6454,6277,5441,
6455,6278,8463,
6456,6279,431,
6457,6280,1778,
6458,6281,3770,
6459,6282,6670,
6460,6283,11000,
6461,6284,2772,
6462,6285,462,
6463,6286,2452,
6464,6287,10784,
6465,6288,2021,
6466,6289,1696,
6467,6290,10674,
6468,6291,8442,
6469,6292,3241,
6470,6293,8714,
6471,6294,3037,
6472,6295,7131,
6473,6296,292,
6474,6297,5872,
6475,6298,3295,
6476,6299,10411,
6477,6300,7239,
6478,6301,10324,
6479,6302,7540,
6480,6303,8599,
6481,6304,1806,
6482,6305,1251,
6483,6306,1261,
6484,6307,6971,
6485,6308,2732,
6486,6309,4054,
6487,6310,4649,
6488,6311,2512,
6489,6312,5045,
6490,6313,10847,
6491,6314,11652,
6492,6315,5021,
6493,6316,9748,
6494,6317,10659,
6495,6318,10548,
6496,6319,6681,
6497,6320,9020,
6498,6321,1507,
6499,6322,11154,
6500,6323,826,
6501,6324,998,
6502,6325,7004,
6503,6326,743,
6504,6327,2557,
6505,6328,3443,
6506,6329,1241,
6507,6330,4144,
6508,6331,2248,
6509,6332,7070,
6510,6333,6140,
6511,6334,11600,
6512,6335,11966,
6513,6336,8603,
6514,6337,9451,
6515,6338,8422,
6516,6339,5642,
6517,6340,310,
6518,6341,2172,
6519,6342,610,
6520,6343,3422,
6521,6344,7152,
6522,6345,10995,
6523,6346,5782,
6524,6347,9456,
6525,6348,6544,
6526,6349,858,
6527,6350,7558,
6528,6351,11218,
6529,6352,1128,
6530,6353,126,
6531,6354,3324,
6532,6355,638,2.0
6533,6355,4951,2.0
6534,6355,2881,2.0
6535,6355,7762,2.0
6536,6356,10303,
6537,6357,4223,
6538,6358,11508,
6539,6359,11762,
6540,6360,5501,
6541,6361,5982,
6542,6362,4222,
6543,6363,6575,
6544,6364,3042,
6545,6365,2064,
6546,6366,2470,
6547,6367,7868,
6548,6368,3169,
6549,6369,1646,
6550,6370,1334,
6551,6371,7738,
6552,6372,11063,4.0
6553,6372,8905,4.0
6554,6372,4286,4.0
6555,6373,10533,
6556,6374,11913,
6557,6375,3653,
6558,6376,7777,
6559,6377,5866,
6560,6378,8026,
6561,6379,10038,
6562,6380,8867,
6563,6381,9747,
6564,6382,1385,
6565,6383,7466,
6566,6384,8836,
6567,6385,2143,
6568,6386,1843,
6569,6387,2195,
6570,6388,1513,
6571,6389,11991,
6572,6390,5775,
6573,6391,1657,
6574,6392,7471,1.0
6575,6392,2782,1.0
6576,6392,11634,1.0
6577,6393,7705,
6578,6394,1952,
6579,6395,6723,
6580,6396,7648,
6581,6397,8395,
6582,6398,3012,
6583,6399,5829,
6584,6400,6412,
6585,6401,5020,
6586,6402,997,
6587,6403,11708,
6588,6404,8506,3.0
6589,6404,6397,3.0
6590,6405,3138,
6591,6406,10422,
6592,6407,801,
6593,6408,244,
6594,6409,6013,
6595,6410,1588,
6596,6411,9213,
6597,6412,9802,
6598,6413,10662,
6599,6414,10153,
6600,6415,11909,
6601,6416,5612,
6602,6417,4693,
6603,6418,10417,
6604,6419,8284,
6605,6420,440,
6606,6421,11119,
6607,6422,2881,2.0
6608,6422,4951,2.0
6609,6422,8991,2.0
6610,6423,2399,
6611,6424,2300,
6612,6425,76,
6613,6426,9055,
6614,6427,10318,
6615,6428,7430,
6616,6429,5037,
6617,6430,7929,
6618,6431,4796,
6619,6432,6362,
6620,6433,11063,4.0
6621,6433,8704,4.0
6622,6433,4286,4.0
6623,6434,1946,
6624,6435,6147,
6625,6436,4105,
6626,6437,2951,
6627,6438,10537,
6628,6439,11433,
6629,6440,2107,
6630,6441,11442,
6631,6442,1831,
6632,6443,3714,
6633,6444,10303,
6634,6445,9653,
6635,6446,10782,
6636,6447,4451,
6637,6448,8538,
6638,6449,4576,
6639,6450,9595,
6640,6451,10644,
6641,6452,530,
6642,6453,6096,
6643,6454,7892,
6644,6455,9917,
6645,6456,2918,
6646,6457,8004,
6647,6458,1242,
6648,6459,4835,
6649,6460,8721,
6650,6461,11403,
6651,6462,1465,
6652,6463,944,
6653,6464,3823,
6654,6465,9757,
6655,6466,989,
6656,6467,9743,
6657,6468,8122,
6658,6469,3272,
6659,6470,1432,
6660,6471,3445,
6661,6472,8870,
6662,6473,8310,
6663,6474,7823,
6664,6475,4425,
6665,6476,6514,
6666,6477,10464,
6667,6478,4663,
6668,6479,8102,
6669,6480,3165,
6670,6481,4257,
6671,6482,6456,
6672,6483,10653,
6673,6484,289,
6674,6485,9209,
6675,6486,7556,
6676,6487,10754,
6677,6488,1211,
6678,6489,4061,
6679,6490,3036,
6680,6491,4421,
6681,6492,6538,
6682,6493,7486,
6683,6494,4030,
6684,6495,8506,3.0
6685,6495,1733,3.0
6686,6495,6397,3.0
6687,6496,45,
6688,6497,11339,
6689,6498,9748,
6690,6499,10699,
6691,6500,4047,
6692,6501,1693,
6693,6502,2129,
6694,6503,1196,
6695,6504,3581,
6696,6505,847,
6697,6506,1954,
6698,6507,6128,
6699,6508,7544,
6700,6509,708,
6701,6510,4111,
6702,6511,3624,
6703,6512,8905,4.0
6704,6512,8704,4.0
6705,6513,4937,
6706,6514,3212,
6707,6515,7032,
6708,6516,951,
6709,6517,5051,
6710,6518,4318,
6711,6519,10657,
6712,6520,7516,
6713,6521,7710,
6714,6522,9613,
6715,6523,1052,
6716,6524,1338,
6717,6525,396,
6718,6526,1677,
6719,6527,3194,
6720,6528,8107,
6721,6529,3676,
6722,6530,6910,
6723,6531,1922,
6724,6532,7546,
6725,6533,10286,
6726,6534,6905,
6727,6535,8480,
6728,6536,8119,
6729,6537,1903,
6730,6538,9734,
6731,6539,7846,
6732,6540,3452,
6733,6541,7297,
6734,6542,8815,
6735,6543,6475,
6736,6544,11460,
6737,6545,2233,
6738,6546,10433,
6739,6547,1573,
6740,6548,1193,
6741,6549,7625,
6742,6550,2582,
6743,6551,1206,
6744,6552,4584,
6745,6553,11268,
6746,6554,6756,
6747,6555,2544,
6748,6556,1920,
6749,6557,7088,
6750,6558,5433,
6751,6559,6747,
6752,6560,5587,
6753,6561,7944,
6754,6562,8876,
6755,6563,7552,
6756,6564,7363,
6757,6565,11753,
6758,6566,5506,
6759,6567,8338,
6760,6568,1184,
6761,6569,131,
6762,6570,2417,
6763,6571,6124,
6764,6572,145,
6765,6573,16,
6766,6574,248,
6767,6575,945,
6768,6576,10086,
6769,6577,8488,
6770,6578,9056,
6771,6579,10856,
6772,6580,8901,
6773,6581,10673,
6774,6582,6702,
6775,6583,5660,
6776,6584,4041,
6777,6585,312,
6778,6586,926,
6779,6587,7895,
6780,6588,2562,
6781,6589,6548,
6782,6590,4135,
6783,6591,1399,
6784,6592,327,
6785,6593,9714,
6786,6594,6850,
6787,6595,6408,
6788,6596,3871,
6789,6597,5635,
6790,6598,6633,
6791,6599,1153,
6792,6600,4629,
6793,6601,2636,
6794,6602,736,
6795,6603,6381,
6796,6604,1778,
6797,6605,1242,
6798,6606,3448,
6799,6607,835,
6800,6608,11487,
6801,6609,9962,
6802,6610,197,
6803,6611,2594,
6804,6612,2666,
6805,6613,2908,
6806,6614,2282,
6807,6615,10529,
6808,6616,4861,
6809,6617,6159,
6810,6618,2125,
6811,6619,7109,
6812,6620,9312,
6813,6621,5338,
6814,6622,9245,
6815,6623,453,
6816,6624,303,
6817,6625,5018,
6818,6626,5993,
6819,6627,9764,
6820,6628,8528,
6821,6629,1412,
6822,6630,1425,
6823,6631,10916,
6824,6632,564,
6825,6633,2404,
6826,6634,4621,
6827,6635,6886,
6828,6636,9847,
6829,6637,9896,
6830,6638,187,
6831,6639,4670,
6832,6640,1334,
6833,6641,10643,
6834,6642,5530,
6835,6643,8680,
6836,6644,9472,
6837,6645,2261,
6838,6646,9346,2.0
6839,6646,7762,2.0
6840,6646,8991,2.0
6841,6646,4951,2.0
6842,6647,5726,
6843,6648,8027,
6844,6649,8607,
6845,6650,10108,
6846,6651,4793,
6847,6652,10311,
6848,6653,4398,
6849,6654,9579,
6850,6655,3149,
6851,6656,10346,
6852,6657,11248,
6853,6658,3900,
6854,6659,5942,
6855,6660,4997,
6856,6661,4253,
6857,6662,11181,
6858,6663,4520,
6859,6664,11903,
6860,6665,10032,
6861,6666,5686,
6862,6667,3561,
6863,6668,6277,
6864,6669,5136,
6865,6670,10700,
6866,6671,1734,
6867,6672,8220,
6868,6673,5319,
6869,6674,7987,
6870,6675,9114,
6871,6676,10210,
6872,6677,8927,
6873,6678,9479,
6874,6679,284,
6875,6680,7489,
6876,6681,7488,
6877,6682,4069,
6878,6683,2730,
6879,6684,2961,
6880,6685,11432,
6881,6686,8659,
6882,6687,275,
6883,6688,4073,
6884,6689,6793,
6885,6690,5371,
6886,6691,9365,
6887,6692,4531,
6888,6693,275,
6889,6694,5393,
6890,6695,6279,
6891,6696,5705,
6892,6697,10610,
6893,6698,8875,
6894,6699,9934,
6895,6700,7103,
6896,6701,11464,
6897,6702,10664,
6898,6703,9350,1.0
6899,6703,377,1.0
6900,6703,11634,1.0
6901,6704,8284,
6902,6705,4642,
6903,6706,1196,
6904,6707,2839,
6905,6708,1141,
6906,6709,5159,
6907,6710,3059,
6908,6711,2512,
6909,6712,9759,
6910,6713,10786,
6911,6714,7083,
6912,6715,10024,
6913,6716,678,
6914,6717,489,
6915,6718,11767,
6916,6719,1452,
6917,6720,5179,
6918,6721,9954,
6919,6722,8790,
6920,6723,6536,
6921,6724,5713,
6922,6725,169,
6923,6726,11545,
6924,6727,7674,
6925,6728,8786,
6926,6729,3879,
6927,6730,10471,
6928,6731,10861,
6929,6732,11063,4.0
6930,6732,8905,4.0
6931,6733,930,
6932,6734,5585,
6933,6735,3291,
6934,6736,2418,
6935,6737,5965,
6936,6738,3624,
6937,6739,7870,
6938,6740,11579,
6939,6741,5356,
6940,6742,9388,
6941,6743,11151,
6942,6744,4780,
6943,6745,8371,
6944,6746,10461,
6945,6747,6721,
6946,6748,8939,
6947,6749,10613,
6948,6750,8619,
6949,6751,380,
6950,6752,10158,
6951,6753,4909,
6952,6754,6152,
6953,6755,7830,
6954,6756,5057,
6955,6757,11910,
6956,6758,883,
6957,6759,1902,
6958,6760,6746,
6959,6761,5603,
6960,6762,707,
6961,6763,11607,
6962,6764,4678,
6963,6765,3574,
6964,6766,9162,
6965,6767,5352,
6966,6768,2290,
6967,6769,4147,
6968,6770,6697,
6969,6771,9026,
6970,6772,4072,
6971,6773,2392,
6972,6774,5899,
6973,6775,333,
6974,6776,1568,
6975,6777,3562,
6976,6778,3952,
6977,6779,2031,
6978,6780,6202,
6979,6781,5047,
6980,6782,7483,
6981,6783,2841,
6982,6784,1296,
6983,6785,653,
6984,6786,6115,
6985,6787,10142,
6986,6788,9944,
6987,6789,6196,
6988,6790,5237,
6989,6791,4172,
6990,6792,4769,
6991,6793,9989,
6992,6794,6371,
6993,6795,10287,
6994,6796,5985,
6995,6797,7612,
6996,6798,876,
6997,6799,8967,
6998,6800,9380,
6999,6801,11260,
7000,6802,6843,
7001,6803,8317,
7002,6804,7251,
7003,6805,8414,
7004,6806,2037,
7005,6807,7052,
7006,6808,1222,
7007,6809,6887,
7008,6810,6109,
7009,6811,4913,
7010,6812,4088,
7011,6813,11479,
7012,6814,3285,
7013,6815,4198,
7014,6816,2124,
7015,6817,654,
7016,6818,5354,
7017,6819,7742,
7018,6820,9030,
7019,6821,7500,
7020,6822,2819,
7021,6823,5727,
7022,6824,1682,
7023,6825,4475,
7024,6826,11723,
7025,6827,77,
7026,6828,5933,
7027,6829,9478,
7028,6830,246,
7029,6831,4179,
7030,6832,173,
7031,6833,667,
7032,6834,8416,
7033,6835,3598,
7034,6836,5327,
7035,6837,1532,
7036,6838,2147,
7037,6839,6784,
7038,6840,5115,
7039,6841,2018,
7040,6842,4754,
7041,6843,11274,
7042,6844,7447,
7043,6845,7446,
7044,6846,4132,
7045,6847,2082,
7046,6848,10833,
7047,6849,7588,
7048,6850,10748,
7049,6851,3914,
7050,6852,1070,
7051,6853,4082,
7052,6854,11604,
7053,6855,9250,
7054,6856,7741,
7055,6857,5261,
7056,6858,4408,
7057,6859,11835,
7058,6860,9060,
7059,6861,7378,
7060,6862,10417,
7061,6863,5451,
7062,6864,4156,
7063,6865,1165,1.0
7064,6865,3587,1.0
7065,6865,11634,1.0
7066,6865,377,1.0
7067,6866,4138,
7068,6867,11731,
7069,6868,10793,
7070,6869,11381,
7071,6870,10784,
7072,6871,4611,
7073,6872,2920,
7074,6873,2717,
7075,6874,4627,
7076,6875,3427,
7077,6876,1503,
7078,6877,7531,
7079,6878,7345,
7080,6879,6589,
7081,6880,10136,
7082,6881,7583,
7083,6882,1269,
7084,6883,5830,
7085,6884,1902,
7086,6885,5477,
7087,6886,7501,2.0
7088,6886,9346,2.0
7089,6886,4951,2.0
7090,6886,8991,2.0
7091,6887,4527,
7092,6888,199,
7093,6889,10534,
7094,6890,4049,
7095,6891,2012,
7096,6892,384,
7097,6893,11725,
7098,6894,4466,
7099,6895,7789,
7100,6896,3476,
7101,6897,1989,
7102,6898,1937,
7103,6899,12000,
7104,6900,1690,
7105,6901,5672,
7106,6902,4239,
7107,6903,3983,
7108,6904,611,
7109,6905,6497,
7110,6906,1957,
7111,6907,1318,
7112,6908,10934,
7113,6909,389,
7114,6910,8648,
7115,6911,3574,
7116,6912,8817,
7117,6913,2214,
7118,6914,4458,
7119,6915,7413,
7120,6916,5332,
7121,6917,8061,
7122,6918,7528,
7123,6919,5888,
7124,6920,2628,
7125,6921,11203,
7126,6922,6802,
7127,6923,2532,
7128,6924,808,
7129,6925,8414,
7130,6926,3657,
7131,6927,764,
7132,6928,319,
7133,6929,4740,
7134,6930,10494,
7135,6931,11677,
7136,6932,11671,
7137,6933,2895,
7138,6934,2435,
7139,6935,3706,
7140,6936,815,
7141,6937,9814,
7142,6938,6972,
7143,6939,10881,
7144,6940,6113,
7145,6941,1815,
7146,6942,7509,
