ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestSurrenderTypeID,ArrestSurrenderDistrictId,IOID
3844,7552,7777,1,13,27
3845,7557,7782,1,20,40
3846,7560,7785,2,8,28
3847,7565,7790,1,6,46
3848,7566,7791,2,23,48
3849,7567,7792,1,26,25
3850,7570,7795,1,10,15
3851,7571,7796,1,15,39
3852,7572,7797,1,2,33
3853,7573,7798,1,2,45
3854,7574,7799,1,5,40
3855,7575,7800,2,12,39
3856,7577,7802,1,24,38
3857,7579,7804,1,1,19
3858,7580,7805,2,11,15
3859,7586,7811,2,9,9
3860,7587,7812,1,24,46
3861,7588,7813,2,2,29
3862,7589,7814,1,18,43
3863,7591,7816,1,6,11
3864,7592,7817,1,6,49
3865,7594,7819,1,10,40
3866,7595,7820,2,3,12
3867,7596,7821,2,4,13
3868,7598,7823,2,12,10
3869,7601,7826,2,21,48
3870,7602,7827,1,26,24
3871,7603,7828,2,24,7
3872,7604,7829,1,27,13
3873,7606,7831,1,16,16
3874,7611,7836,1,15,22
3875,7613,7838,2,28,24
3876,7614,7839,1,20,19
3877,7615,7840,2,20,5
3878,7618,7843,2,26,4
3879,7620,7845,2,1,12
3880,7621,7846,1,15,34
3881,7622,7847,1,29,28
3882,7623,7848,1,6,13
3883,7624,7849,2,18,28
3884,7625,7850,2,22,18
3885,7627,7852,2,13,34
3886,7628,7853,2,2,32
3887,7629,7854,1,28,21
3888,7630,7855,1,21,38
3889,7631,7856,2,18,17
3890,7635,7860,1,13,3
3891,7638,7863,1,23,41
3892,7643,7868,2,17,36
3893,7644,7870,2,9,1
3894,7645,7872,1,31,18
3895,7646,7873,1,19,14
3896,7647,7874,2,29,42
3897,7651,7878,2,18,18
3898,7652,7879,1,28,39
3899,7653,7880,2,14,11
3900,7656,7883,1,6,22
3901,7657,7884,2,26,28
3902,7659,7886,1,9,32
3903,7660,7887,1,30,12
3904,7661,7888,1,29,35
3905,7663,7890,2,28,48
3906,7666,7893,1,14,48
3907,7668,7895,1,6,46
3908,7669,7896,1,23,47
3909,7672,7899,2,20,5
3910,7674,7901,2,3,40
3911,7675,7902,2,24,38
3912,7677,7904,2,16,29
3913,7678,7905,2,21,30
3914,7679,7906,1,26,35
3915,7681,7908,1,21,50
3916,7683,7910,1,9,3
3917,7684,7911,1,5,46
3918,7685,7912,1,20,9
3919,7686,7913,2,15,14
3920,7688,7916,1,23,46
3921,7688,7917,1,1,2
3922,7689,7918,1,20,12
3923,7690,7919,1,15,21
3924,7691,7920,2,6,37
3925,7692,7921,1,3,45
3926,7693,7923,1,13,44
3927,7695,7925,1,3,8
3928,7697,7927,1,10,11
3929,7699,7929,1,18,23
3930,7704,7934,2,27,6
3931,7705,7935,1,6,49
3932,7706,7936,1,23,37
3933,7710,7940,1,10,47
3934,7711,7941,2,4,14
3935,7712,7942,1,1,4
3936,7715,7945,2,14,38
3937,7716,7946,2,25,27
3938,7721,7951,1,4,8
3939,7722,7952,2,17,29
3940,7723,7953,1,3,50
3941,7724,7954,2,30,12
3942,7727,7957,2,18,48
3943,7728,7958,2,31,5
3944,7731,7961,1,8,34
3945,7732,7962,1,20,3
3946,7737,7967,1,29,11
3947,7741,7973,1,26,31
3948,7742,7974,1,25,22
3949,7743,7975,2,10,8
3950,7749,7981,1,24,29
3951,7750,7982,2,16,10
3952,7751,7983,2,31,6
3953,7753,7985,1,10,18
3954,7754,7988,2,22,22
3955,7756,7990,2,11,29
3956,7757,7991,2,21,10
3957,7761,7995,2,24,39
3958,7763,7997,2,11,32
3959,7764,7998,2,1,44
3960,7767,8001,1,8,3
3961,7769,8003,2,22,47
3962,7772,8006,1,20,48
3963,7773,8007,1,27,11
3964,7774,8008,2,16,13
3965,7775,8009,2,15,28
3966,7776,8010,2,2,3
3967,7778,8012,2,15,2
3968,7779,8013,1,16,5
3969,7780,8014,1,19,37
3970,7781,8015,2,16,14
3971,7783,8017,2,21,1
3972,7784,8018,1,5,29
3973,7789,8023,1,27,30
3974,7790,8024,2,3,27
3975,7792,8026,2,29,8
3976,7793,8027,1,12,37
3977,7795,8029,2,15,14
3978,7796,8030,2,13,21
3979,7797,8031,1,24,12
3980,7800,8034,2,17,26
3981,7804,8038,1,25,7
3982,7805,8039,1,16,40
3983,7806,8040,2,1,46
3984,7807,8041,1,24,14
3985,7808,8042,1,19,46
3986,7810,8044,1,3,9
3987,7811,8045,1,5,40
3988,7812,8046,1,24,50
3989,7813,8047,2,28,12
3990,7814,8048,2,21,26
3991,7816,8050,2,5,16
3992,7817,8053,1,20,48
3993,7826,8062,1,3,32
3994,7831,8067,1,5,26
3995,7832,8068,1,24,8
3996,7834,8070,2,10,26
3997,7835,8071,1,17,2
3998,7838,8075,2,3,29
3999,7840,8077,1,9,48
4000,7841,8078,2,2,42
4001,7842,8079,1,25,7
4002,7843,8080,1,2,12
4003,7846,8083,2,30,6
4004,7852,8089,1,6,7
4005,7855,8092,2,2,14
4006,7858,8095,2,26,5
4007,7865,8102,1,26,11
4008,7866,8103,1,16,16
4009,7867,8104,1,17,28
4010,7868,8105,1,31,7
4011,7873,8110,2,11,42
4012,7875,8112,1,3,20
4013,7876,8113,1,25,38
4014,7877,8114,2,6,17
4015,7878,8115,2,13,5
4016,7879,8116,1,30,1
4017,7884,8121,2,16,1
4018,7887,8124,2,15,38
4019,7888,8125,1,25,15
4020,7889,8126,2,1,16
4021,7891,8128,1,20,38
4022,7892,8129,1,17,21
4023,7893,8130,1,24,35
4024,7897,8134,1,25,16
4025,7899,8136,1,19,30
4026,7900,8137,1,1,4
4027,7901,8138,1,5,32
4028,7905,8142,2,9,2
4029,7906,8143,2,3,33
4030,7908,8145,2,31,2
4031,7910,8147,2,3,35
4032,7911,8148,1,20,6
4033,7916,8153,1,11,37
4034,7917,8154,1,29,17
4035,7919,8156,1,9,29
4036,7921,8158,1,4,29
4037,7923,8160,1,29,4
4038,7925,8162,1,28,5
4039,7927,8164,1,7,2
4040,7931,8168,1,29,3
4041,7934,8171,2,8,7
4042,7935,8172,1,16,47
4043,7937,8174,2,24,13
4044,7938,8175,1,12,8
4045,7939,8176,1,4,28
4046,7941,8178,1,27,34
4047,7947,8184,2,20,4
4048,7948,8185,2,27,2
4049,7949,8186,2,18,19
4050,7950,8187,1,18,42
4051,7953,8190,1,26,16
4052,7956,8193,1,11,13
4053,7961,8198,2,18,44
4054,7962,8199,2,21,22
4055,7963,8200,1,23,7
4056,7964,8203,1,6,35
4057,7965,8204,1,23,2
4058,7966,8205,1,22,2
4059,7967,8206,2,13,12
4060,7970,8209,2,5,42
4061,7971,8210,2,18,6
4062,7972,8211,2,23,17
4063,7973,8212,1,27,36
4064,7976,8215,1,9,33
4065,7977,8216,1,18,4
4066,7978,8217,1,2,31
4067,7979,8219,2,5,34
4068,7979,8220,2,3,27
4069,7981,8223,1,23,40
4070,7983,8225,1,14,1
4071,7984,8226,2,31,25
4072,7986,8228,1,11,20
4073,7987,8229,1,4,50
4074,7989,8231,1,12,28
4075,7991,8233,2,30,16
4076,7992,8235,1,2,41
4077,7993,8236,2,6,17
4078,7996,8239,1,9,9
4079,7998,8241,2,25,50
4080,8004,8247,1,8,7
4081,8006,8249,1,9,46
4082,8007,8250,2,5,20
4083,8011,8254,1,24,30
4084,8012,8255,1,31,47
4085,8017,8260,1,6,26
4086,8020,8264,2,7,46
4087,8022,8266,1,22,4
4088,8025,8269,2,19,48
4089,8026,8270,1,21,20
4090,8028,8272,2,21,24
4091,8031,8276,2,8,40
4092,8032,8277,2,9,11
4093,8036,8281,1,20,10
4094,8037,8282,2,28,41
4095,8038,8283,2,2,50
4096,8039,8284,2,30,32
4097,8041,8286,1,13,21
4098,8043,8288,1,12,9
4099,8044,8289,2,16,7
4100,8045,8290,2,5,29
4101,8046,8291,1,25,3
4102,8047,8292,1,17,47
4103,8048,8293,1,14,20
4104,8049,8294,2,8,17
4105,8053,8298,1,11,2
4106,8054,8299,2,15,26
4107,8055,8300,1,7,21
4108,8061,8306,2,14,9
4109,8065,8310,2,21,14
4110,8066,8311,2,4,28
4111,8069,8314,1,28,5
4112,8069,8316,1,15,26
4113,8071,8318,2,15,36
4114,8075,8322,2,29,32
4115,8078,8325,1,19,17
4116,8082,8329,2,29,22
4117,8083,8330,1,6,38
4118,8084,8331,1,23,9
4119,8085,8332,2,27,9
4120,8086,8333,1,6,40
4121,8087,8334,2,2,2
4122,8088,8335,1,5,12
4123,8090,8337,2,27,7
4124,8091,8338,2,28,47
4125,8094,8341,2,11,36
4126,8098,8345,1,18,48
4127,8101,8348,2,30,49
4128,8102,8349,2,28,1
4129,8103,8350,1,4,3
4130,8104,8351,1,8,50
4131,8105,8352,1,2,50
4132,8107,8354,2,26,11
4133,8108,8355,2,19,34
4134,8112,8359,2,22,50
4135,8114,8361,1,31,44
4136,8115,8362,2,2,4
4137,8116,8363,1,24,13
4138,8117,8364,2,10,25
4139,8119,8366,2,16,42
4140,8123,8370,2,7,9
4141,8124,8371,2,28,9
4142,8125,8372,1,27,30
4143,8126,8373,2,19,12
4144,8127,8374,1,24,37
4145,8128,8375,2,5,26
4146,8129,8376,1,22,15
4147,8130,8377,1,14,46
4148,8132,8379,2,16,30
4149,8134,8381,1,6,9
4150,8135,8382,2,22,2
4151,8136,8383,1,22,18
4152,8138,8385,2,18,7
4153,8139,8386,1,18,41
4154,8140,8387,1,4,18
4155,8142,8389,1,19,27
4156,8143,8390,2,18,11
4157,8144,8391,2,11,28
4158,8146,8393,2,23,36
4159,8153,8400,1,17,27
4160,8154,8401,1,17,16
4161,8156,8403,2,22,27
4162,8157,8404,2,21,32
4163,8158,8405,1,2,32
4164,8160,8407,1,27,1
4165,8162,8409,2,14,43
4166,8166,8413,2,2,44
4167,8167,8414,1,22,46
4168,8168,8415,2,14,16
4169,8170,8417,1,29,49
4170,8171,8418,2,30,28
4171,8172,8419,1,2,47
4172,8173,8420,2,5,4
4173,8176,8423,2,23,41
4174,8178,8425,2,28,18
4175,8181,8428,2,30,6
4176,8182,8429,1,23,39
4177,8184,8431,2,2,31
4178,8185,8432,1,15,33
4179,8186,8433,1,19,50
4180,8189,8436,2,19,6
4181,8189,8438,2,22,38
4182,8190,8439,1,7,45
4183,8191,8440,2,30,1
4184,8194,8443,1,30,13
4185,8195,8444,1,8,23
4186,8196,8445,1,25,43
4187,8197,8446,1,17,11
4188,8200,8449,1,23,2
4189,8203,8452,2,25,50
4190,8208,8457,2,20,24
4191,8209,8458,1,12,40
4192,8210,8459,2,4,24
4193,8216,8465,2,4,35
4194,8218,8467,1,15,30
4195,8221,8470,1,28,19
4196,8223,8472,1,20,34
4197,8225,8474,2,1,27
4198,8228,8477,1,2,31
4199,8229,8478,1,20,28
4200,8232,8481,1,22,6
4201,8233,8482,2,31,33
4202,8234,8483,1,27,18
4203,8235,8484,2,21,38
4204,8238,8487,1,4,48
4205,8243,8492,1,12,40
4206,8244,8493,1,10,18
4207,8246,8495,1,3,33
4208,8249,8498,1,23,34
4209,8250,8499,2,15,49
4210,8253,8502,2,7,47
4211,8254,8503,1,25,13
4212,8258,8507,2,23,12
4213,8259,8508,1,29,30
4214,8260,8509,1,17,24
4215,8261,8510,2,8,5
4216,8262,8511,2,8,49
4217,8263,8512,2,18,10
4218,8265,8514,1,27,9
4219,8269,8518,2,29,5
4220,8273,8522,1,22,28
4221,8275,8524,2,26,23
4222,8276,8525,1,17,47
4223,8276,8526,1,18,45
4224,8278,8528,2,9,17
4225,8279,8529,1,7,6
4226,8280,8530,2,27,18
4227,8283,8533,1,23,9
4228,8284,8534,1,28,49
4229,8285,8535,2,31,3
4230,8288,8538,2,10,24
4231,8289,8539,2,13,16
4232,8291,8541,1,31,12
4233,8292,8544,1,23,47
4234,8297,8549,2,26,4
4235,8298,8550,2,5,8
4236,8300,8552,2,23,4
4237,8302,8555,1,8,42
4238,8302,8556,1,11,7
4239,8303,8557,2,3,11
4240,8304,8558,2,18,50
4241,8305,8559,2,14,15
4242,8306,8560,1,3,10
4243,8308,8562,1,8,44
4244,8312,8566,1,11,27
4245,8313,8567,1,31,15
4246,8314,8568,2,30,10
4247,8315,8569,1,14,7
4248,8317,8571,1,23,24
4249,8318,8572,1,9,16
4250,8319,8573,1,19,19
4251,8321,8575,2,23,30
4252,8322,8576,1,18,49
4253,8323,8577,1,18,46
4254,8326,8580,2,18,32
4255,8327,8581,1,3,34
4256,8328,8582,2,26,14
4257,8330,8584,2,17,49
4258,8331,8585,1,11,5
4259,8332,8586,1,2,30
4260,8341,8595,2,6,23
4261,8343,8597,2,2,26
4262,8344,8598,1,10,13
4263,8345,8599,2,18,22
4264,8350,8604,2,29,20
4265,8352,8606,2,16,44
4266,8353,8607,1,28,13
4267,8355,8609,1,2,29
4268,8359,8613,1,9,24
4269,8361,8615,2,18,50
4270,8365,8619,1,15,49
4271,8370,8624,2,2,40
4272,8371,8625,1,19,20
4273,8374,8628,2,30,12
4274,8375,8629,2,29,50
4275,8376,8630,2,6,41
4276,8378,8632,2,6,45
4277,8379,8633,1,9,3
4278,8383,8637,2,27,10
4279,8384,8638,2,3,32
4280,8385,8639,1,26,30
4281,8386,8640,2,2,20
4282,8387,8641,2,23,48
4283,8388,8642,2,30,44
4284,8390,8644,1,3,23
4285,8395,8649,1,2,15
4286,8397,8651,2,6,33
4287,8398,8652,2,29,24
4288,8401,8655,2,11,7
4289,8402,8656,2,12,30
4290,8407,8661,2,24,34
4291,8408,8662,1,2,18
4292,8409,8663,2,8,12
4293,8410,8664,1,7,47
4294,8411,8665,1,2,40
4295,8412,8666,2,15,29
4296,8413,8667,2,2,37
4297,8414,8668,1,12,22
4298,8415,8669,2,26,1
4299,8417,8671,2,16,35
4300,8423,8677,1,19,29
4301,8424,8678,2,31,35
4302,8425,8679,2,12,10
4303,8426,8680,1,13,46
4304,8427,8681,1,22,22
4305,8428,8682,1,20,17
4306,8431,8685,2,30,36
4307,8433,8687,2,29,35
4308,8436,8690,2,12,39
4309,8439,8693,2,23,27
4310,8440,8694,2,31,39
4311,8441,8695,1,8,44
4312,8442,8696,1,21,3
4313,8443,8697,2,7,36
4314,8446,8700,1,8,46
4315,8449,8703,2,4,22
4316,8450,8704,1,2,19
4317,8451,8705,1,3,24
4318,8453,8707,2,4,27
4319,8455,8709,1,16,2
4320,8457,8711,2,10,41
4321,8458,8712,2,22,22
4322,8460,8714,2,12,41
4323,8461,8715,2,14,30
4324,8462,8716,2,2,18
4325,8463,8717,2,5,3
4326,8466,8720,2,8,39
4327,8467,8721,2,17,29
4328,8469,8723,1,24,12
4329,8472,8726,1,11,6
4330,8473,8727,2,7,35
4331,8474,8728,1,30,2
4332,8475,8729,2,15,8
4333,8476,8730,1,29,30
4334,8477,8731,2,14,23
4335,8478,8732,2,23,8
4336,8479,8733,2,21,30
4337,8480,8734,1,30,4
4338,8485,8739,2,6,15
4339,8487,8741,2,24,4
4340,8488,8742,1,13,37
4341,8490,8744,1,3,21
4342,8491,8745,2,29,11
4343,8492,8746,1,2,45
4344,8493,8747,2,7,8
4345,8494,8748,1,30,45
4346,8495,8749,1,8,28
4347,8496,8750,1,7,46
4348,8498,8752,1,15,23
4349,8500,8754,1,9,30
4350,8501,8755,2,15,37
4351,8502,8756,2,21,13
4352,8503,8757,1,24,10
4353,8505,8759,2,1,6
4354,8511,8765,1,5,22
4355,8512,8766,1,28,45
4356,8514,8768,2,25,27
4357,8515,8769,2,3,19
4358,8516,8770,1,21,2
4359,8518,8772,2,27,26
4360,8519,8773,2,15,31
4361,8520,8774,2,4,43
4362,8521,8775,2,24,26
4363,8522,8776,1,3,49
4364,8523,8778,2,27,19
4365,8524,8779,2,4,10
4366,8525,8780,1,6,44
4367,8528,8783,2,3,36
4368,8530,8785,2,23,16
4369,8534,8789,2,1,47
4370,8536,8791,2,29,27
4371,8540,8795,2,7,20
4372,8543,8798,1,1,22
4373,8545,8800,2,31,20
4374,8549,8804,1,16,45
4375,8550,8805,1,31,24
4376,8554,8809,1,26,26
4377,8555,8810,2,31,13
4378,8557,8812,1,24,6
4379,8562,8817,1,24,13
4380,8563,8818,1,2,27
4381,8564,8819,1,29,17
4382,8565,8820,1,24,7
4383,8568,8823,2,14,1
4384,8573,8828,2,18,14
4385,8574,8829,2,21,23
4386,8578,8833,2,6,32
4387,8580,8835,2,18,29
4388,8583,8838,2,21,26
4389,8585,8840,1,10,27
4390,8587,8842,1,8,35
4391,8588,8843,1,21,16
4392,8591,8846,1,12,50
4393,8592,8847,2,31,18
4394,8593,8848,2,25,24
4395,8598,8853,1,12,20
4396,8601,8856,2,13,23
4397,8602,8857,2,9,45
4398,8604,8859,2,20,44
4399,8608,8863,2,16,29
4400,8611,8866,1,23,44
4401,8612,8867,1,25,12
4402,8613,8868,2,26,49
4403,8614,8869,1,27,10
4404,8615,8870,2,14,9
4405,8619,8874,1,26,40
4406,8621,8876,2,27,29
4407,8623,8878,1,25,32
4408,8625,8880,2,30,28
4409,8626,8881,1,9,50
4410,8629,8884,2,28,5
4411,8630,8885,1,8,10
4412,8631,8886,2,18,14
4413,8634,8889,1,19,14
4414,8635,8890,2,4,6
4415,8636,8891,1,22,35
4416,8637,8894,1,19,6
4417,8638,8895,2,5,16
4418,8639,8896,2,22,46
4419,8643,8900,2,8,8
4420,8644,8901,2,22,20
4421,8645,8902,1,26,34
4422,8649,8906,1,22,39
4423,8650,8907,1,26,27
4424,8651,8908,1,15,36
4425,8654,8911,2,20,14
4426,8657,8914,2,2,14
4427,8659,8916,1,5,10
4428,8661,8918,2,23,46
4429,8662,8919,1,17,9
4430,8664,8921,1,30,2
4431,8666,8923,2,23,30
4432,8667,8924,1,15,5
4433,8668,8925,2,6,14
4434,8670,8927,1,6,22
4435,8671,8928,2,12,9
4436,8673,8930,2,11,42
4437,8674,8931,1,30,12
4438,8675,8932,1,9,48
4439,8676,8933,2,1,12
4440,8677,8934,1,31,6
4441,8678,8935,2,6,49
4442,8683,8940,1,31,12
4443,8685,8942,1,28,32
4444,8688,8945,2,4,27
4445,8689,8946,1,30,21
4446,8690,8947,2,16,16
4447,8691,8948,1,24,44
4448,8692,8949,1,20,43
4449,8693,8950,1,24,47
4450,8695,8952,2,20,18
4451,8696,8953,2,26,38
4452,8698,8955,1,12,24
4453,8699,8956,2,4,32
4454,8700,8957,1,29,19
4455,8701,8958,1,20,21
4456,8704,8961,2,16,19
4457,8705,8962,1,7,33
4458,8708,8965,2,14,2
4459,8709,8966,2,2,39
4460,8715,8972,1,31,40
4461,8716,8973,1,16,42
4462,8717,8974,2,4,25
4463,8718,8975,2,28,5
4464,8721,8978,1,1,8
4465,8724,8981,2,23,38
4466,8725,8982,2,31,16
4467,8726,8984,2,1,44
4468,8727,8985,1,30,28
4469,8728,8986,1,8,37
4470,8729,8987,1,11,27
4471,8730,8988,1,4,20
4472,8731,8989,1,29,30
4473,8732,8990,2,4,17
4474,8733,8991,1,24,36
4475,8739,8997,2,7,33
4476,8741,8999,1,13,16
4477,8744,9002,1,21,39
4478,8745,9003,1,29,43
4479,8746,9004,1,26,25
4480,8746,9005,1,26,3
4481,8746,9007,2,2,36
4482,8749,9010,1,14,20
4483,8751,9012,2,17,49
4484,8752,9013,2,7,31
4485,8753,9014,2,3,33
4486,8754,9015,2,17,40
4487,8755,9016,2,13,27
4488,8757,9018,2,20,50
4489,8760,9021,2,8,4
4490,8761,9022,2,28,21
4491,8762,9023,2,6,16
4492,8763,9024,1,3,41
4493,8764,9025,2,27,22
4494,8770,9031,1,25,47
4495,8771,9032,2,6,49
4496,8772,9033,1,30,15
4497,8773,9034,2,18,50
4498,8775,9036,2,30,46
4499,8776,9037,1,10,16
4500,8782,9043,1,6,36
4501,8790,9051,1,10,8
4502,8791,9052,1,24,46
4503,8793,9054,2,16,40
4504,8796,9057,1,9,22
4505,8797,9058,2,20,38
4506,8805,9066,2,26,20
4507,8806,9067,1,18,9
4508,8810,9071,2,22,3
4509,8811,9072,1,21,17
4510,8812,9073,1,22,24
4511,8813,9074,2,11,39
4512,8815,9076,2,27,49
4513,8816,9077,1,11,8
4514,8818,9079,2,9,39
4515,8819,9080,2,30,13
4516,8821,9082,2,3,7
4517,8822,9083,2,15,42
4518,8823,9084,1,24,6
4519,8825,9086,1,10,31
4520,8833,9094,2,26,13
4521,8834,9095,1,20,35
4522,8835,9096,2,23,7
4523,8840,9102,1,19,15
4524,8841,9103,2,22,4
4525,8842,9104,2,27,14
4526,8845,9107,2,26,41
4527,8846,9108,2,14,3
4528,8847,9109,2,4,18
4529,8850,9112,2,10,6
4530,8851,9113,2,19,36
4531,8852,9114,1,16,17
4532,8853,9115,1,4,29
4533,8854,9116,1,8,20
4534,8856,9118,1,28,41
4535,8858,9120,1,17,6
4536,8863,9125,1,31,34
4537,8864,9128,2,7,23
4538,8865,9130,1,30,15
4539,8868,9133,1,10,7
4540,8871,9136,2,22,34
4541,8873,9138,2,13,28
4542,8880,9145,1,3,19
4543,8881,9146,1,11,20
4544,8889,9154,1,27,22
4545,8890,9155,2,27,20
4546,8892,9157,2,14,50
4547,8894,9159,2,11,39
4548,8895,9160,2,28,38
4549,8896,9161,1,4,43
4550,8897,9162,2,4,37
4551,8898,9163,2,16,29
4552,8904,9169,2,1,20
4553,8909,9174,2,27,30
4554,8911,9176,1,5,22
4555,8912,9177,2,28,6
4556,8914,9179,1,10,17
4557,8915,9180,1,28,42
4558,8917,9182,1,1,41
4559,8918,9183,2,6,31
4560,8919,9184,2,10,7
4561,8920,9185,1,23,32
4562,8921,9186,1,5,40
4563,8923,9188,2,14,12
4564,8925,9190,1,26,21
4565,8926,9191,2,1,18
4566,8927,9192,2,19,49
4567,8930,9195,2,25,34
4568,8931,9196,2,26,39
4569,8933,9198,1,3,24
4570,8934,9199,1,22,14
4571,8935,9200,1,4,39
4572,8936,9201,2,1,35
4573,8938,9203,2,19,10
4574,8939,9204,1,28,2
4575,8941,9206,1,17,39
4576,8947,9212,1,9,25
4577,8949,9214,2,14,36
4578,8952,9217,1,11,44
4579,8954,9219,1,26,8
4580,8955,9220,1,22,9
4581,8958,9223,1,17,20
4582,8959,9224,1,7,4
4583,8960,9225,1,16,45
4584,8961,9226,2,26,15
4585,8962,9227,1,8,26
4586,8967,9232,2,13,6
4587,8968,9233,2,2,48
4588,8969,9234,1,21,33
4589,8970,9235,2,11,14
4590,8971,9236,2,28,32
4591,8974,9239,2,24,33
4592,8975,9240,2,27,8
4593,8977,9242,1,14,28
4594,8978,9243,2,29,20
4595,8979,9244,2,8,21
4596,8980,9245,2,5,32
4597,8982,9247,2,16,34
4598,8985,9250,2,6,16
4599,8989,9254,2,13,20
4600,8990,9255,1,25,5
4601,8992,9257,1,27,45
4602,8993,9258,1,24,18
4603,8994,9259,1,10,39
4604,8996,9261,1,8,31
4605,8999,9264,1,4,7
4606,9001,9266,1,5,7
4607,9002,9267,2,30,40
4608,9005,9270,1,24,16
4609,9008,9273,1,6,7
4610,9008,9274,1,8,26
4611,9008,9275,1,18,14
4612,9009,9276,2,16,2
4613,9010,9277,2,14,14
4614,9015,9282,2,3,33
4615,9016,9283,2,15,45
4616,9017,9284,1,14,49
4617,9021,9288,1,1,37
4618,9023,9290,1,10,5
4619,9025,9292,1,18,25
4620,9027,9294,1,18,20
4621,9029,9296,2,26,3
4622,9034,9301,2,27,2
4623,9035,9302,1,8,46
4624,9040,9307,2,14,7
4625,9042,9309,1,18,22
4626,9045,9312,2,24,11
4627,9046,9313,2,14,5
4628,9048,9315,1,26,28
4629,9049,9316,2,17,9
4630,9050,9317,2,30,20
4631,9052,9319,1,17,24
4632,9054,9321,2,30,33
4633,9056,9323,2,21,48
4634,9057,9324,1,23,28
4635,9060,9327,1,12,20
4636,9062,9329,2,29,20
4637,9064,9331,2,20,44
4638,9065,9333,1,30,45
4639,9067,9337,2,13,5
4640,9069,9339,2,12,46
4641,9074,9344,2,23,11
4642,9075,9345,1,16,2
4643,9077,9347,2,20,7
4644,9079,9349,2,3,43
4645,9080,9350,2,8,36
4646,9081,9351,1,5,44
4647,9082,9352,1,19,25
4648,9083,9353,2,6,37
4649,9084,9354,1,27,16
4650,9085,9355,2,7,10
4651,9086,9356,2,5,49
4652,9089,9359,2,12,35
4653,9091,9361,2,12,45
4654,9093,9363,2,16,40
4655,9094,9364,1,21,33
4656,9098,9368,1,6,45
4657,9102,9372,2,26,37
4658,9106,9376,2,1,12
4659,9108,9378,2,15,44
4660,9110,9380,1,4,11
4661,9112,9382,2,19,22
4662,9117,9387,1,20,2
4663,9120,9390,1,21,46
4664,9121,9391,2,25,5
4665,9125,9395,1,19,33
4666,9129,9399,1,16,43
4667,9131,9401,1,23,11
4668,9132,9402,1,8,40
4669,9133,9403,2,25,40
4670,9144,9414,2,30,36
4671,9149,9419,1,25,45
4672,9151,9421,2,1,11
4673,9154,9424,1,14,1
4674,9155,9425,2,17,3
4675,9157,9427,1,13,36
4676,9158,9428,2,11,35
4677,9160,9430,1,1,29
4678,9163,9433,2,27,21
4679,9164,9434,2,18,14
4680,9167,9437,1,10,10
4681,9170,9440,2,8,38
4682,9171,9441,1,19,20
4683,9172,9442,2,14,24
4684,9173,9443,1,20,19
4685,9175,9445,2,5,23
4686,9176,9446,2,9,43
4687,9179,9449,2,19,48
4688,9181,9451,1,3,30
4689,9182,9452,1,16,11
4690,9184,9456,1,23,24
4691,9186,9458,1,27,14
4692,9188,9460,1,30,8
4693,9190,9462,2,22,2
4694,9191,9463,1,11,13
4695,9192,9465,2,5,30
4696,9197,9470,2,25,13
4697,9199,9472,1,8,43
4698,9200,9473,2,15,23
4699,9202,9476,2,19,22
4700,9202,9477,2,9,10
4701,9204,9479,2,20,20
4702,9206,9481,1,18,36
4703,9207,9482,2,22,35
4704,9209,9484,1,8,4
4705,9210,9485,1,12,48
4706,9215,9490,1,14,15
4707,9217,9492,2,29,9
4708,9219,9494,1,23,41
4709,9220,9495,1,24,35
4710,9221,9496,1,10,17
4711,9223,9498,1,5,12
4712,9224,9499,2,9,46
4713,9226,9501,2,11,44
4714,9230,9505,1,19,35
4715,9233,9508,2,8,50
4716,9235,9510,1,1,42
4717,9237,9512,2,11,24
4718,9239,9514,1,21,42
4719,9241,9516,2,12,13
4720,9242,9517,1,14,25
4721,9243,9518,1,18,39
4722,9244,9519,2,10,31
4723,9245,9520,1,19,15
4724,9251,9526,2,23,11
4725,9252,9527,1,16,45
4726,9254,9529,2,7,39
4727,9255,9530,2,21,49
4728,9256,9531,1,4,29
4729,9259,9534,1,20,27
4730,9265,9540,1,1,49
4731,9267,9542,1,6,49
4732,9268,9543,2,8,35
4733,9269,9544,2,1,17
4734,9270,9545,2,18,26
4735,9272,9547,1,24,13
4736,9274,9549,2,1,20
4737,9275,9550,1,7,48
4738,9277,9552,1,29,39
4739,9280,9555,1,16,3
4740,9281,9556,2,9,30
4741,9282,9557,1,13,43
4742,9283,9558,2,19,26
4743,9284,9559,1,3,41
4744,9287,9562,1,28,46
4745,9289,9564,2,9,19
4746,9293,9568,1,6,50
4747,9294,9569,1,24,30
4748,9295,9570,2,5,3
4749,9296,9571,1,30,14
4750,9299,9574,2,4,41
4751,9300,9575,2,31,47
4752,9302,9577,2,27,16
4753,9304,9579,2,24,12
4754,9305,9580,2,21,3
4755,9306,9581,1,27,45
4756,9307,9582,2,2,40
4757,9309,9584,1,4,38
4758,9310,9585,1,23,4
4759,9311,9586,1,9,43
4760,9312,9587,2,16,28
4761,9314,9589,2,7,18
4762,9315,9590,2,13,35
4763,9317,9592,2,3,49
4764,9318,9593,2,2,28
4765,9319,9594,2,17,8
4766,9321,9596,2,7,21
4767,9327,9602,2,28,50
4768,9330,9605,2,23,33
4769,9332,9607,2,9,49
4770,9333,9608,1,29,2
4771,9338,9613,1,16,42
4772,9340,9615,2,26,36
