CaseMasterID,ActID,SectionID
1161,IPC,420
1161,IPC,66D
1162,IPC,379
1162,IPC,380
1163,IPC,420
1163,IPC,66D
1164,IPC,392
1165,IPC,354D
1165,IPC,67
1166,IPC,379
1166,IPC,380
1167,IPC,325
1167,IPC,326
1168,IPC,420
1168,IPC,66D
1169,IPC,454
1169,IPC,457
1170,IPC,325
1170,IPC,326
1171,IPC,354
1172,IPC,379
1173,IPC,392
1174,IPC,420
1174,IPC,66D
1175,IPC,354
1176,IPC,379
1177,IPC,454
1177,IPC,457
1178,IPC,420
1179,IPC,268
1180,IPC,356
1180,IPC,379
1181,IPC,420
1181,IPC,66D
1182,IPC,498A
1183,IPC,325
1183,IPC,326
1184,IPC,379
1184,IPC,380
1185,IPC,498A
1185,IPC,304B
1186,IPC,420
1186,IPC,66D
1187,IPC,379
1188,IPC,323
1189,IPC,420
1190,IPC,498A
1191,IPC,498A
1192,IPC,354
1193,IPC,420
1193,IPC,66D
1194,IPC,147
1194,IPC,148
1195,IPC,268
1196,IPC,27
1197,IPC,268
1198,IPC,420
1199,IPC,143
1200,IPC,21
1200,IPC,29
1201,IPC,379
1202,IPC,323
1203,IPC,379
1204,IPC,268
1205,IPC,392
1206,IPC,420
1207,IPC,379
1207,IPC,380
1208,IPC,143
1209,IPC,379
1209,IPC,380
1210,IPC,392
1211,IPC,498A
1211,IPC,304B
1212,IPC,21
1212,IPC,29
1213,IPC,354
1214,IPC,498A
1215,IPC,143
1216,IPC,420
1216,IPC,66D
1217,IPC,420
1217,IPC,66D
1218,IPC,354D
1218,IPC,67
1219,IPC,27
1220,IPC,379
1220,IPC,380
1221,IPC,143
1222,IPC,268
1223,IPC,420
1224,IPC,379
1224,IPC,380
1225,IPC,379
1225,IPC,380
1226,IPC,354D
1226,IPC,67
1227,IPC,392
1228,IPC,354D
1228,IPC,67
1229,IPC,420
1229,IPC,66D
1230,IPC,27
1231,IPC,498A
1231,IPC,304B
1232,IPC,323
1233,IPC,379
1233,IPC,380
1234,IPC,454
1234,IPC,457
1235,IPC,498A
1236,IPC,454
1236,IPC,457
1237,IPC,379
1237,IPC,380
1238,IPC,420
1238,IPC,66D
1239,IPC,392
1240,IPC,420
1241,IPC,420
1241,IPC,66D
1242,IPC,268
1243,IPC,420
1244,IPC,420
1244,IPC,66D
1245,IPC,307
1246,IPC,420
1247,IPC,363
1247,IPC,365
1248,IPC,268
1249,IPC,498A
1250,IPC,268
1251,IPC,454
1251,IPC,457
1252,IPC,454
1252,IPC,457
1253,IPC,395
1254,IPC,454
1254,IPC,457
1255,IPC,498A
1255,IPC,304B
1256,IPC,356
1256,IPC,379
1257,IPC,454
1257,IPC,457
1258,IPC,325
1258,IPC,326
1259,IPC,356
1259,IPC,379
1260,IPC,420
1261,IPC,454
1261,IPC,457
1262,IPC,354D
1262,IPC,67
1263,IPC,323
1264,IPC,323
1265,IPC,498A
1266,IPC,454
1266,IPC,457
1267,IPC,323
1268,IPC,323
1269,IPC,498A
1269,IPC,304B
1270,IPC,454
1270,IPC,457
1271,IPC,325
1271,IPC,326
1272,IPC,454
1272,IPC,457
1273,IPC,420
1273,IPC,66D
1274,IPC,420
1275,IPC,420
1276,IPC,379
1276,IPC,380
1277,IPC,420
1278,IPC,323
1279,IPC,354
1280,IPC,379
1280,IPC,380
1281,IPC,379
1281,IPC,380
1282,IPC,498A
1283,IPC,420
1283,IPC,66D
1284,IPC,354
1285,IPC,354D
1285,IPC,67
1286,IPC,354
1287,IPC,143
1288,IPC,323
1289,IPC,27
1290,IPC,420
1291,IPC,268
1292,IPC,325
1292,IPC,326
1293,IPC,420
1293,IPC,66D
1294,IPC,268
1295,IPC,363
1295,IPC,365
1296,IPC,323
1297,IPC,498A
1298,IPC,420
1298,IPC,66D
1299,IPC,354
1300,IPC,379
1300,IPC,380
1301,IPC,379
1302,IPC,354
1303,IPC,379
1304,IPC,21
1304,IPC,29
1305,IPC,356
1305,IPC,379
1306,IPC,454
1306,IPC,457
1307,IPC,268
1308,IPC,323
1309,IPC,143
1310,IPC,498A
1310,IPC,304B
1311,IPC,379
1311,IPC,380
1312,IPC,268
1313,IPC,356
1313,IPC,379
1314,IPC,379
1315,IPC,147
1315,IPC,148
1316,IPC,392
1317,IPC,27
1318,IPC,147
1318,IPC,148
1319,IPC,27
1320,IPC,498A
1321,IPC,354
1322,IPC,498A
1322,IPC,304B
1323,IPC,498A
1324,IPC,354D
1324,IPC,67
1325,IPC,498A
1326,IPC,420
1327,IPC,323
1328,IPC,143
1329,IPC,356
1329,IPC,379
1330,IPC,392
1331,IPC,27
1332,IPC,454
1332,IPC,457
1333,IPC,354
1334,IPC,420
1334,IPC,66D
1335,IPC,379
1335,IPC,380
1336,IPC,268
1337,IPC,420
1338,IPC,323
1339,IPC,420
1339,IPC,66D
1340,IPC,420
1341,IPC,420
1341,IPC,66D
1342,IPC,356
1342,IPC,379
1343,IPC,356
1343,IPC,379
1344,IPC,379
1344,IPC,380
1345,IPC,354
1346,IPC,356
1346,IPC,379
1347,IPC,147
1347,IPC,148
1348,IPC,379
1348,IPC,380
1349,IPC,379
1350,IPC,323
1351,IPC,323
1352,IPC,268
1353,IPC,420
1353,IPC,66D
1354,IPC,420
1354,IPC,66D
1355,IPC,354
1356,IPC,325
1356,IPC,326
1357,IPC,379
1357,IPC,380
1358,IPC,454
1358,IPC,457
1359,IPC,354
1360,IPC,420
1361,IPC,498A
1362,IPC,420
1362,IPC,66D
1363,IPC,354
1364,IPC,379
1364,IPC,380
1365,IPC,454
1365,IPC,457
1366,IPC,420
1366,IPC,66D
1367,IPC,420
1368,IPC,268
1369,IPC,379
1369,IPC,380
1370,IPC,379
1370,IPC,380
1371,IPC,454
1371,IPC,457
1372,IPC,379
1373,IPC,27
1374,IPC,323
1375,IPC,379
1375,IPC,380
1376,IPC,379
1376,IPC,380
1377,IPC,379
1377,IPC,380
1378,IPC,143
1379,IPC,323
1380,IPC,323
1381,IPC,323
1382,IPC,323
1383,IPC,379
1383,IPC,380
1384,IPC,420
1385,IPC,147
1385,IPC,148
1386,IPC,27
1387,IPC,379
1387,IPC,380
1388,IPC,379
1388,IPC,380
1389,IPC,420
1390,IPC,420
1391,IPC,420
1391,IPC,66D
1392,IPC,420
1393,IPC,21
1393,IPC,29
1394,IPC,323
1395,IPC,323
1396,IPC,420
1396,IPC,66D
1397,IPC,325
1397,IPC,326
1398,IPC,379
1399,IPC,498A
1400,IPC,323
1401,IPC,268
1402,IPC,354D
1402,IPC,67
1403,IPC,420
1404,IPC,354D
1404,IPC,67
1405,IPC,307
1406,IPC,420
1406,IPC,66D
1407,IPC,454
1407,IPC,457
1408,IPC,420
1409,IPC,379
1409,IPC,380
1410,IPC,379
1410,IPC,380
1411,IPC,354D
1411,IPC,67
1412,IPC,268
1413,IPC,21
1413,IPC,29
1414,IPC,498A
1414,IPC,304B
1415,IPC,379
1415,IPC,380
1416,IPC,325
1416,IPC,326
1417,IPC,325
1417,IPC,326
1418,IPC,325
1418,IPC,326
1419,IPC,392
1420,IPC,454
1420,IPC,457
1421,IPC,379
1421,IPC,380
1422,IPC,379
1422,IPC,380
1423,IPC,379
1424,IPC,379
1425,IPC,379
1426,IPC,307
1427,IPC,325
1427,IPC,326
1428,IPC,498A
1429,IPC,420
1429,IPC,66D
1430,IPC,325
1430,IPC,326
1431,IPC,379
1432,IPC,454
1432,IPC,457
1433,IPC,268
1434,IPC,323
1435,IPC,354
1436,IPC,454
1436,IPC,457
1437,IPC,420
1437,IPC,66D
1438,IPC,454
1438,IPC,457
1439,IPC,498A
1439,IPC,304B
1440,IPC,143
1441,IPC,323
1442,IPC,420
1442,IPC,66D
1443,IPC,454
1443,IPC,457
1444,IPC,27
1445,IPC,21
1445,IPC,29
1446,IPC,354
1447,IPC,323
1448,IPC,379
1449,IPC,354D
1449,IPC,67
1450,IPC,498A
1450,IPC,304B
1451,IPC,379
1451,IPC,380
1452,IPC,498A
1452,IPC,304B
1453,IPC,325
1453,IPC,326
1454,IPC,147
1454,IPC,148
1455,IPC,323
1456,IPC,454
1456,IPC,457
1457,IPC,498A
1458,IPC,27
1459,IPC,379
1459,IPC,380
1460,IPC,143
1461,IPC,268
1462,IPC,323
1463,IPC,21
1463,IPC,29
1464,IPC,420
1464,IPC,66D
1465,IPC,21
1465,IPC,29
1466,IPC,323
1467,IPC,379
1467,IPC,380
1468,IPC,420
1469,IPC,325
1469,IPC,326
1470,IPC,325
1470,IPC,326
1471,IPC,454
1471,IPC,457
1472,IPC,268
1473,IPC,354
1474,IPC,27
1475,IPC,454
1475,IPC,457
1476,IPC,268
1477,IPC,420
1478,IPC,323
1479,IPC,323
1480,IPC,323
1481,IPC,379
1482,IPC,354D
1482,IPC,67
1483,IPC,323
1484,IPC,392
1485,IPC,354D
1485,IPC,67
1486,IPC,379
1487,IPC,420
1487,IPC,66D
1488,IPC,454
1488,IPC,457
1489,IPC,420
1489,IPC,66D
1490,IPC,325
1490,IPC,326
1491,IPC,498A
1491,IPC,304B
1492,IPC,27
1493,IPC,454
1493,IPC,457
1494,IPC,354D
1494,IPC,67
1495,IPC,379
1495,IPC,380
1496,IPC,143
1497,IPC,420
1497,IPC,66D
1498,IPC,323
1499,IPC,454
1499,IPC,457
1500,IPC,268
1501,IPC,356
1501,IPC,379
1502,IPC,268
1503,IPC,454
1503,IPC,457
1504,IPC,354
1505,IPC,27
1506,IPC,420
1506,IPC,66D
1507,IPC,379
1507,IPC,380
1508,IPC,498A
1509,IPC,420
1510,IPC,363
1510,IPC,365
1511,IPC,379
1511,IPC,380
1512,IPC,420
1513,IPC,354
1514,IPC,354D
1514,IPC,67
1515,IPC,498A
1516,IPC,323
1517,IPC,354
1518,IPC,268
1519,IPC,354
1520,IPC,454
1520,IPC,457
1521,IPC,420
1522,IPC,420
1523,IPC,454
1523,IPC,457
1524,IPC,392
1525,IPC,498A
1526,IPC,323
1527,IPC,379
1527,IPC,380
1528,IPC,268
1529,IPC,454
1529,IPC,457
1530,IPC,498A
1530,IPC,304B
1531,IPC,354
1532,IPC,27
1533,IPC,354
1534,IPC,379
1535,IPC,323
1536,IPC,363
1536,IPC,365
1537,IPC,498A
1538,IPC,420
1538,IPC,66D
1539,IPC,323
1540,IPC,454
1540,IPC,457
1541,IPC,420
1542,IPC,420
1543,IPC,307
1544,IPC,454
1544,IPC,457
1545,IPC,379
1546,IPC,379
1547,IPC,325
1547,IPC,326
1548,IPC,392
1549,IPC,268
1550,IPC,454
1550,IPC,457
1551,IPC,147
1551,IPC,148
1552,IPC,323
1553,IPC,356
1553,IPC,379
1554,IPC,420
1555,IPC,395
1556,IPC,323
1557,IPC,27
1558,IPC,420
1558,IPC,66D
1559,IPC,454
1559,IPC,457
1560,IPC,420
1560,IPC,66D
1561,IPC,420
1561,IPC,66D
1562,IPC,379
1563,IPC,498A
1564,IPC,143
1565,IPC,379
1566,IPC,363
1566,IPC,365
1567,IPC,420
1567,IPC,66D
1568,IPC,454
1568,IPC,457
1569,IPC,379
1569,IPC,380
1570,IPC,268
1571,IPC,392
1572,IPC,147
1572,IPC,148
1573,IPC,420
1573,IPC,66D
1574,IPC,379
1574,IPC,380
1575,IPC,323
1576,IPC,379
1577,IPC,354D
1577,IPC,67
1578,IPC,323
1579,IPC,498A
1580,IPC,323
1581,IPC,354D
1581,IPC,67
1582,IPC,323
1583,IPC,420
1584,IPC,323
1585,IPC,268
1586,IPC,143
1587,IPC,454
1587,IPC,457
1588,IPC,379
1589,IPC,323
1590,IPC,379
1591,IPC,27
1592,IPC,379
1592,IPC,380
1593,IPC,354
1594,IPC,498A
1594,IPC,304B
1595,IPC,379
1596,IPC,420
1596,IPC,66D
1597,IPC,379
1597,IPC,380
1598,IPC,268
1599,IPC,379
1600,IPC,420
1601,IPC,323
1602,IPC,325
1602,IPC,326
1603,IPC,498A
1604,IPC,354
1605,IPC,379
1605,IPC,380
1606,IPC,379
1606,IPC,380
1607,IPC,379
1608,IPC,27
1609,IPC,354
1610,IPC,379
1610,IPC,380
1611,IPC,27
1612,IPC,354D
1612,IPC,67
1613,IPC,420
1613,IPC,66D
1614,IPC,420
1614,IPC,66D
1615,IPC,498A
1615,IPC,304B
1616,IPC,379
1616,IPC,380
1617,IPC,379
1617,IPC,380
1618,IPC,354
1619,IPC,392
1620,IPC,379
1621,IPC,498A
1621,IPC,304B
1622,IPC,420
1623,IPC,323
1624,IPC,356
1624,IPC,379
1625,IPC,420
1625,IPC,66D
1626,IPC,420
1626,IPC,66D
1627,IPC,420
1627,IPC,66D
1628,IPC,420
1628,IPC,66D
1629,IPC,454
1629,IPC,457
1630,IPC,379
1631,IPC,143
1632,IPC,323
1633,IPC,379
1633,IPC,380
1634,IPC,379
1634,IPC,380
1635,IPC,302
1636,IPC,420
1636,IPC,66D
1637,IPC,420
1637,IPC,66D
1638,IPC,420
1638,IPC,66D
1639,IPC,379
1639,IPC,380
1640,IPC,379
1641,IPC,498A
1641,IPC,304B
1642,IPC,498A
1643,IPC,354
1644,IPC,379
1644,IPC,380
1645,IPC,323
1646,IPC,27
1647,IPC,379
1648,IPC,323
1649,IPC,354
1650,IPC,454
1650,IPC,457
1651,IPC,323
1652,IPC,420
1653,IPC,323
1654,IPC,379
1654,IPC,380
1655,IPC,363
1655,IPC,365
1656,IPC,454
1656,IPC,457
1657,IPC,356
1657,IPC,379
1658,IPC,420
1659,IPC,420
1660,IPC,420
1661,IPC,420
1662,IPC,325
1662,IPC,326
1663,IPC,143
1664,IPC,420
1664,IPC,66D
1665,IPC,363
1665,IPC,365
1666,IPC,454
1666,IPC,457
1667,IPC,147
1667,IPC,148
1668,IPC,363
1668,IPC,365
1669,IPC,498A
1670,IPC,379
1670,IPC,380
1671,IPC,356
1671,IPC,379
1672,IPC,379
1673,IPC,323
1674,IPC,363
1674,IPC,365
1675,IPC,307
1676,IPC,379
1676,IPC,380
1677,IPC,498A
1678,IPC,323
1679,IPC,420
1680,IPC,302
1681,IPC,420
1681,IPC,66D
1682,IPC,420
1682,IPC,66D
1683,IPC,323
1684,IPC,268
1685,IPC,354
1686,IPC,379
1686,IPC,380
1687,IPC,420
1688,IPC,454
1688,IPC,457
1689,IPC,325
1689,IPC,326
1690,IPC,21
1690,IPC,29
1691,IPC,379
1692,IPC,147
1692,IPC,148
1693,IPC,143
1694,IPC,302
1695,IPC,420
1696,IPC,323
1697,IPC,268
1698,IPC,454
1698,IPC,457
1699,IPC,307
1700,IPC,454
1700,IPC,457
1701,IPC,498A
1701,IPC,304B
1702,IPC,379
1702,IPC,380
1703,IPC,354D
1703,IPC,67
1704,IPC,379
1705,IPC,420
1705,IPC,66D
1706,IPC,379
1706,IPC,380
1707,IPC,454
1707,IPC,457
1708,IPC,354
1709,IPC,325
1709,IPC,326
1710,IPC,323
1711,IPC,307
1712,IPC,363
1712,IPC,365
1713,IPC,454
1713,IPC,457
1714,IPC,498A
1715,IPC,354D
1715,IPC,67
1716,IPC,356
1716,IPC,379
1717,IPC,420
1717,IPC,66D
1718,IPC,454
1718,IPC,457
1719,IPC,420
1719,IPC,66D
1720,IPC,379
1721,IPC,498A
1721,IPC,304B
1722,IPC,420
1723,IPC,379
1724,IPC,420
1724,IPC,66D
1725,IPC,379
1726,IPC,379
1727,IPC,420
1727,IPC,66D
1728,IPC,420
1728,IPC,66D
1729,IPC,302
1730,IPC,420
1730,IPC,66D
1731,IPC,147
1731,IPC,148
1732,IPC,420
1732,IPC,66D
1733,IPC,323
1734,IPC,354
1735,IPC,379
1735,IPC,380
1736,IPC,356
1736,IPC,379
1737,IPC,27
1738,IPC,323
1739,IPC,420
1740,IPC,498A
1740,IPC,304B
1741,IPC,454
1741,IPC,457
1742,IPC,27
1743,IPC,379
1743,IPC,380
1744,IPC,420
1745,IPC,379
1745,IPC,380
1746,IPC,27
1747,IPC,498A
1748,IPC,143
1749,IPC,498A
1749,IPC,304B
1750,IPC,420
1751,IPC,420
1752,IPC,323
1753,IPC,379
1754,IPC,420
1754,IPC,66D
1755,IPC,379
1755,IPC,380
1756,IPC,325
1756,IPC,326
1757,IPC,379
1757,IPC,380
1758,IPC,420
1758,IPC,66D
1759,IPC,420
1760,IPC,27
1761,IPC,27
1762,IPC,379
1762,IPC,380
1763,IPC,356
1763,IPC,379
1764,IPC,354
1765,IPC,420
1766,IPC,268
1767,IPC,498A
1768,IPC,325
1768,IPC,326
1769,IPC,498A
1769,IPC,304B
1770,IPC,420
1771,IPC,325
1771,IPC,326
1772,IPC,420
1772,IPC,66D
1773,IPC,420
1774,IPC,420
1774,IPC,66D
1775,IPC,420
1775,IPC,66D
1776,IPC,268
1777,IPC,354
1778,IPC,379
1778,IPC,380
1779,IPC,420
1780,IPC,392
1781,IPC,454
1781,IPC,457
1782,IPC,498A
1783,IPC,323
1784,IPC,454
1784,IPC,457
1785,IPC,323
1786,IPC,379
1786,IPC,380
1787,IPC,268
1788,IPC,454
1788,IPC,457
1789,IPC,379
1790,IPC,147
1790,IPC,148
1791,IPC,392
1792,IPC,302
1793,IPC,498A
1794,IPC,354
1795,IPC,379
1795,IPC,380
1796,IPC,356
1796,IPC,379
1797,IPC,325
1797,IPC,326
1798,IPC,395
1799,IPC,354D
1799,IPC,67
1800,IPC,147
1800,IPC,148
1801,IPC,379
1801,IPC,380
1802,IPC,354
1803,IPC,379
1803,IPC,380
1804,IPC,379
1805,IPC,379
1806,IPC,325
1806,IPC,326
1807,IPC,379
1808,IPC,420
1808,IPC,66D
1809,IPC,379
1810,IPC,356
1810,IPC,379
1811,IPC,323
1812,IPC,363
1812,IPC,365
1813,IPC,354
1814,IPC,392
1815,IPC,147
1815,IPC,148
1816,IPC,392
1817,IPC,420
1817,IPC,66D
1818,IPC,323
1819,IPC,379
1820,IPC,27
1821,IPC,392
1822,IPC,323
1823,IPC,379
1823,IPC,380
1824,IPC,498A
1825,IPC,143
1826,IPC,395
1827,IPC,420
1827,IPC,66D
1828,IPC,354
1829,IPC,147
1829,IPC,148
1830,IPC,21
1830,IPC,29
1831,IPC,454
1831,IPC,457
1832,IPC,323
1833,IPC,21
1833,IPC,29
1834,IPC,379
1835,IPC,498A
1836,IPC,268
1837,IPC,420
1837,IPC,66D
1838,IPC,498A
1839,IPC,21
1839,IPC,29
1840,IPC,354
1841,IPC,323
1842,IPC,354
1843,IPC,379
1844,IPC,454
1844,IPC,457
1845,IPC,420
1846,IPC,323
1847,IPC,325
1847,IPC,326
1848,IPC,354
1849,IPC,356
1849,IPC,379
1850,IPC,21
1850,IPC,29
1851,IPC,379
1851,IPC,380
1852,IPC,392
1853,IPC,268
1854,IPC,323
1855,IPC,379
1856,IPC,498A
1857,IPC,143
1858,IPC,420
1858,IPC,66D
1859,IPC,379
1859,IPC,380
1860,IPC,21
1860,IPC,29
1861,IPC,356
1861,IPC,379
1862,IPC,454
1862,IPC,457
1863,IPC,143
1864,IPC,354D
1864,IPC,67
1865,IPC,379
1866,IPC,379
1867,IPC,420
1867,IPC,66D
1868,IPC,379
1869,IPC,454
1869,IPC,457
1870,IPC,454
1870,IPC,457
1871,IPC,498A
1872,IPC,268
1873,IPC,420
1874,IPC,498A
1874,IPC,304B
1875,IPC,268
1876,IPC,379
1877,IPC,147
1877,IPC,148
1878,IPC,325
1878,IPC,326
1879,IPC,395
1880,IPC,307
1881,IPC,325
1881,IPC,326
1882,IPC,323
1883,IPC,323
1884,IPC,420
1884,IPC,66D
1885,IPC,420
1886,IPC,392
1887,IPC,356
1887,IPC,379
1888,IPC,363
1888,IPC,365
1889,IPC,379
1890,IPC,268
1891,IPC,392
1892,IPC,354
1893,IPC,420
1893,IPC,66D
1894,IPC,379
1895,IPC,379
1896,IPC,323
1897,IPC,420
1897,IPC,66D
1898,IPC,354D
1898,IPC,67
1899,IPC,420
1900,IPC,21
1900,IPC,29
1901,IPC,392
1902,IPC,420
1902,IPC,66D
1903,IPC,354D
1903,IPC,67
1904,IPC,356
1904,IPC,379
1905,IPC,323
1906,IPC,323
1907,IPC,420
1908,IPC,354
1909,IPC,143
1910,IPC,325
1910,IPC,326
1911,IPC,379
1912,IPC,379
1913,IPC,268
1914,IPC,323
1915,IPC,268
1916,IPC,420
1916,IPC,66D
1917,IPC,420
1917,IPC,66D
1918,IPC,420
1918,IPC,66D
1919,IPC,379
1919,IPC,380
1920,IPC,147
1920,IPC,148
1921,IPC,420
1922,IPC,498A
1923,IPC,379
1923,IPC,380
1924,IPC,27
1925,IPC,420
1926,IPC,379
1927,IPC,454
1927,IPC,457
1928,IPC,498A
1928,IPC,304B
1929,IPC,379
1930,IPC,307
1931,IPC,379
1931,IPC,380
1932,IPC,323
1933,IPC,379
1933,IPC,380
1934,IPC,379
1935,IPC,323
1936,IPC,420
1937,IPC,302
1938,IPC,354
1939,IPC,323
1940,IPC,498A
1941,IPC,379
1941,IPC,380
1942,IPC,379
1943,IPC,354D
1943,IPC,67
1944,IPC,354D
1944,IPC,67
1945,IPC,420
1946,IPC,379
1946,IPC,380
1947,IPC,354
1948,IPC,302
1949,IPC,379
1949,IPC,380
1950,IPC,268
1951,IPC,379
1952,IPC,454
1952,IPC,457
1953,IPC,379
1954,IPC,307
1955,IPC,354
1956,IPC,307
1957,IPC,498A
1957,IPC,304B
1958,IPC,498A
1958,IPC,304B
1959,IPC,325
1959,IPC,326
1960,IPC,363
1960,IPC,365
1961,IPC,143
1962,IPC,379
1962,IPC,380
1963,IPC,420
1963,IPC,66D
1964,IPC,147
1964,IPC,148
1965,IPC,454
1965,IPC,457
1966,IPC,454
1966,IPC,457
1967,IPC,307
1968,IPC,379
1968,IPC,380
1969,IPC,420
1970,IPC,379
1970,IPC,380
1971,IPC,498A
1972,IPC,354D
1972,IPC,67
1973,IPC,354
1974,IPC,27
1975,IPC,147
1975,IPC,148
1976,IPC,498A
1976,IPC,304B
1977,IPC,27
1978,IPC,420
1978,IPC,66D
1979,IPC,268
1980,IPC,268
1981,IPC,27
1982,IPC,392
1983,IPC,420
1984,IPC,323
1985,IPC,395
1986,IPC,323
1987,IPC,325
1987,IPC,326
1988,IPC,27
1989,IPC,147
1989,IPC,148
1990,IPC,268
1991,IPC,323
1992,IPC,27
1993,IPC,498A
1994,IPC,392
1995,IPC,420
1995,IPC,66D
1996,IPC,379
1997,IPC,147
1997,IPC,148
1998,IPC,354
1999,IPC,307
2000,IPC,323
2001,IPC,323
2002,IPC,498A
2003,IPC,323
2004,IPC,498A
2005,IPC,420
2005,IPC,66D
2006,IPC,420
2006,IPC,66D
2007,IPC,379
2007,IPC,380
2008,IPC,143
2009,IPC,420
2009,IPC,66D
2010,IPC,420
2010,IPC,66D
2011,IPC,325
2011,IPC,326
2012,IPC,379
2013,IPC,498A
2013,IPC,304B
2014,IPC,379
2014,IPC,380
2015,IPC,356
2015,IPC,379
2016,IPC,325
2016,IPC,326
2017,IPC,420
2018,IPC,325
2018,IPC,326
2019,IPC,356
2019,IPC,379
2020,IPC,354D
2020,IPC,67
2021,IPC,354D
2021,IPC,67
2022,IPC,356
2022,IPC,379
2023,IPC,379
2023,IPC,380
2024,IPC,454
2024,IPC,457
2025,IPC,420
2026,IPC,420
2026,IPC,66D
2027,IPC,354
2028,IPC,307
2029,IPC,143
2030,IPC,363
2030,IPC,365
2031,IPC,325
2031,IPC,326
2032,IPC,454
2032,IPC,457
2033,IPC,143
2034,IPC,356
2034,IPC,379
2035,IPC,356
2035,IPC,379
2036,IPC,420
2036,IPC,66D
2037,IPC,420
2037,IPC,66D
2038,IPC,454
2038,IPC,457
2039,IPC,354D
2039,IPC,67
2040,IPC,363
2040,IPC,365
2041,IPC,354
2042,IPC,354
2043,IPC,379
2043,IPC,380
2044,IPC,143
2045,IPC,420
2045,IPC,66D
2046,IPC,420
2047,IPC,356
2047,IPC,379
2048,IPC,379
2048,IPC,380
2049,IPC,356
2049,IPC,379
2050,IPC,143
2051,IPC,498A
2052,IPC,498A
2053,IPC,379
2053,IPC,380
2054,IPC,420
2054,IPC,66D
2055,IPC,379
2055,IPC,380
2056,IPC,454
2056,IPC,457
2057,IPC,420
2057,IPC,66D
2058,IPC,307
2059,IPC,379
2059,IPC,380
2060,IPC,143
2061,IPC,395
2062,IPC,379
2062,IPC,380
2063,IPC,498A
2064,IPC,147
2064,IPC,148
2065,IPC,379
2066,IPC,379
2066,IPC,380
2067,IPC,354D
2067,IPC,67
2068,IPC,379
2068,IPC,380
2069,IPC,454
2069,IPC,457
2070,IPC,354D
2070,IPC,67
2071,IPC,392
2072,IPC,356
2072,IPC,379
2073,IPC,379
2073,IPC,380
2074,IPC,325
2074,IPC,326
2075,IPC,498A
2076,IPC,379
2077,IPC,454
2077,IPC,457
2078,IPC,379
2079,IPC,454
2079,IPC,457
2080,IPC,268
2081,IPC,356
2081,IPC,379
2082,IPC,420
2083,IPC,27
2084,IPC,268
2085,IPC,268
2086,IPC,354D
2086,IPC,67
2087,IPC,323
2088,IPC,379
2088,IPC,380
2089,IPC,147
2089,IPC,148
2090,IPC,379
2090,IPC,380
2091,IPC,27
2092,IPC,420
2092,IPC,66D
2093,IPC,363
2093,IPC,365
2094,IPC,420
2095,IPC,454
2095,IPC,457
2096,IPC,420
2096,IPC,66D
2097,IPC,307
2098,IPC,325
2098,IPC,326
2099,IPC,379
2100,IPC,27
2101,IPC,420
2102,IPC,323
2103,IPC,379
2104,IPC,392
2105,IPC,147
2105,IPC,148
2106,IPC,392
2107,IPC,325
2107,IPC,326
2108,IPC,498A
2109,IPC,323
2110,IPC,379
2110,IPC,380
2111,IPC,268
2112,IPC,420
2112,IPC,66D
2113,IPC,498A
2114,IPC,420
2114,IPC,66D
2115,IPC,392
2116,IPC,354
2117,IPC,268
2118,IPC,354D
2118,IPC,67
2119,IPC,420
2120,IPC,323
2121,IPC,379
2121,IPC,380
2122,IPC,454
2122,IPC,457
2123,IPC,323
2124,IPC,454
2124,IPC,457
2125,IPC,356
2125,IPC,379
2126,IPC,356
2126,IPC,379
2127,IPC,356
2127,IPC,379
2128,IPC,323
2129,IPC,147
2129,IPC,148
2130,IPC,420
2130,IPC,66D
2131,IPC,379
2131,IPC,380
2132,IPC,395
2133,IPC,498A
2134,IPC,420
2134,IPC,66D
2135,IPC,307
2136,IPC,454
2136,IPC,457
2137,IPC,498A
2138,IPC,354
2139,IPC,354
2140,IPC,420
2140,IPC,66D
2141,IPC,379
2142,IPC,356
2142,IPC,379
2143,IPC,363
2143,IPC,365
2144,IPC,420
2145,IPC,323
2146,IPC,454
2146,IPC,457
2147,IPC,454
2147,IPC,457
2148,IPC,420
2148,IPC,66D
2149,IPC,498A
2150,IPC,323
2151,IPC,420
2151,IPC,66D
2152,IPC,21
2152,IPC,29
2153,IPC,354D
2153,IPC,67
2154,IPC,268
2155,IPC,354D
2155,IPC,67
2156,IPC,420
2157,IPC,356
2157,IPC,379
2158,IPC,379
2158,IPC,380
2159,IPC,498A
2160,IPC,354
2161,IPC,27
2162,IPC,420
2163,IPC,498A
2163,IPC,304B
2164,IPC,325
2164,IPC,326
2165,IPC,454
2165,IPC,457
2166,IPC,354D
2166,IPC,67
2167,IPC,147
2167,IPC,148
2168,IPC,356
2168,IPC,379
2169,IPC,323
2170,IPC,379
2170,IPC,380
2171,IPC,379
2171,IPC,380
2172,IPC,420
2172,IPC,66D
2173,IPC,454
2173,IPC,457
2174,IPC,420
2175,IPC,143
2176,IPC,268
2177,IPC,420
2177,IPC,66D
2178,IPC,147
2178,IPC,148
2179,IPC,354
2180,IPC,354
2181,IPC,325
2181,IPC,326
2182,IPC,498A
2183,IPC,325
2183,IPC,326
2184,IPC,27
2185,IPC,325
2185,IPC,326
2186,IPC,454
2186,IPC,457
2187,IPC,379
2187,IPC,380
2188,IPC,454
2188,IPC,457
2189,IPC,420
2190,IPC,379
